run_id,method,ablation,scenario,disturbance,init_variant,vehicle,speed_deficit_distance_m,speed_deficit_integral_m_s,accel_squared_integral,abs_jerk_integral,abs_nominal_actual_difference_integral,safety_correction_count,safety_correction_abs_integral,action_saturation_count,safety_recheck_violation_count,distance_m,min_net_gap_m,min_FR_gap_m,min_RB_gap_m,min_MF_gap_m,min_MR_gap_m,prepare_speed_deficit_distance_m,execute_speed_deficit_distance_m,success_release_speed_deficit_distance_m,failure_handling_speed_deficit_distance_m,prepare_distance_m,execute_distance_m,success_release_distance_m,failure_handling_distance_m
A_collaborative_none_i1,A,,collaborative,none,1,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.99999999999784,17.79420238356921,17.79420238356921,nan,nan,nan,0.0,0.0,0.0,0.0,90.00000000000057,0.0,0.0,197.99999999999727
A_collaborative_none_i1,A,,collaborative,none,1,B,0.0,0.0,0.057163634174249474,0.7470470683390387,0.010617565247425402,2.0,0.010617565247425402,2.0,0.0,294.938381293095,17.667416323333622,nan,17.667416323333622,nan,nan,0.0,0.0,0.0,0.0,91.14366992729413,0.0,0.0,203.79471136580088
A_collaborative_none_i2,A,,collaborative,none,2,M,3.570870584407448,3.570870584407448,6.6932063275458935,7.20041967594055,3.207808677372902,44.0,3.207808677372902,44.0,0.0,288.57539249318114,7.701632183159728,nan,nan,8.549208156938999,7.701632183159728,0.0,0.2427101561479951,3.328160428259452,0.0,36.42057666558158,53.88713281819484,198.26768300940472,0.0
A_collaborative_none_i2,A,,collaborative,none,2,R,11.027160663585734,11.027160663585734,7.287713058336393,11.114512972246859,4.330449916326977,62.0,4.330449916326977,62.0,0.0,277.5995379198752,7.701632183159728,18.230156250000004,14.958538014648138,nan,7.701632183159728,2.7956250000000047,2.2499945227985902,5.9815411407871295,0.0,29.55968749999998,52.19441305338047,195.84543736649476,0.0
A_collaborative_none_i2,A,,collaborative,none,2,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.9999999999979,8.549208156938999,18.230156250000004,nan,8.549208156938999,nan,0.0,0.0,0.0,0.0,32.400000000000205,54.00000000000034,201.59999999999735,0.0
A_collaborative_none_i2,A,,collaborative,none,2,B,3.967492365646901,3.967492365646901,0.6438515961211683,2.6270082450349244,0.005713985776106778,1.0,0.005713985776106778,1.0,0.0,284.3409999052271,14.958538014648138,nan,14.958538014648138,nan,nan,0.5721678349431172,1.5442377102164146,1.8510868204873672,0.0,31.81971413167308,52.471216055736065,200.05006971781793,0.0
A_collaborative_prepare_i0,A,,collaborative,prepare,0,M,1.1212173063460682,1.1212173063460682,4.428393891564607,4.6501176562781135,1.000563814121875,18.0,1.000563814121875,18.0,0.0,292.34263110178983,nan,nan,nan,nan,nan,0.508664936439179,0.0,0.0,0.6125523699068893,94.0430441357428,0.0,0.0,198.29958696604703
A_collaborative_prepare_i0,A,,collaborative,prepare,0,R,1.7835484172698355,1.7835484172698355,0.6695179749224613,4.223808607909707,0.2707949999999828,8.0,0.2707949999999828,8.0,0.0,289.90317822079675,17.447636972083,17.99961072099951,17.447636972083,nan,nan,1.7688701452138704,0.0,0.0,0.014678272055964925,87.32905717971639,0.0,0.0,202.57412104108036
A_collaborative_prepare_i0,A,,collaborative,prepare,0,F,1.2972109757490844,1.2972109757490844,1.2654641879659725,4.565420960203316,1.1492918068214655,29.0,1.1492918068214655,29.0,0.0,286.70278894179626,17.99961072099951,17.99961072099951,nan,nan,nan,1.2400425946464064,0.0,0.0,0.05716838110267572,87.85874249480071,0.0,0.0,198.84404644699555
A_collaborative_prepare_i0,A,,collaborative,prepare,0,B,0.0,0.0,0.059419806222343594,0.9255867871930211,0.006140323602705587,1.0,0.006140323602705587,1.0,0.0,293.65554124871375,17.447636972083,nan,17.447636972083,nan,nan,0.0,0.0,0.0,0.0,89.70668567834988,0.0,0.0,203.94885557036386
