run_id,method,ablation,scenario,disturbance,init_variant,outcome,success,task_phase,failure_type,merge_start_time_s,completion_time_s,physical_target_gap_m,physical_gap_floor_m,min_net_gap_m,hard_violation_count,road_violation_count,safety_recheck_violation_count,safety_correction_count,action_saturation_count,safety_correction_abs_mean_mps2,max_abs_jerk_mps3,mean_abs_jerk_mps3,compute_time_s,pair_gain_total_error_max_s-1,space_feedback_abs_mean_s-1,partner_feedback_abs_mean_s-1,effective_q_delta_abs_mean_s-1,q_saturation_fraction,space_feedback_prepare_mean_s-1,space_feedback_execute_mean_s-1,space_feedback_failure_handling_mean_s-1,mean_spatial_reference_offset_m,K_MR_mean_s-1,K_RM_mean_s-1,total_speed_deficit_distance_m,total_speed_deficit_integral_m_s,total_effort_integral_m2_s3
C_ample_prepare_i2,C,,ample,prepare,2,completed,1,SUCCESS_RELEASE,,1.7000000000000002,4.7,27.2,21.400000000000002,7.232102687836556,0,0,29,189,188,1.7130025474808577,2.500000000000002,0.5240476803162839,0.34558139997534454,0.0,0.015356778818882283,0.0005792897648075646,0.06313401397723972,0.14375,0.003011761852074055,0.011562316408911321,0.0,0.3313745825854498,0.04978193146417444,0.04978193146417444,67.34762505270567,67.34762505270567,55.90324645266451
C_collaborative_none_i0,C,,collaborative,none,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.6716912274136,0,0,0,34,34,0.7864892085898668,2.5,0.14895408013551334,0.683326099999249,0.0,0.00330088224317046,0.0005858864687240857,0.0628464591931893,0.153125,0.005582628895636547,0.0,0.0031491075557377114,0.166052685732337,0.05137071651090342,0.05137071651090342,1.0455959576598808,1.0455959576598808,4.048472726969841
C_collaborative_none_i1,C,,collaborative,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.681910255922116,0,0,0,24,24,0.7003417467899905,2.5,0.10967670354132311,0.6911746000405401,0.0,0.004709697289442857,0.00047121275482114546,0.0636042025821568,0.15,0.005882928117855543,0.0,0.004871010173939808,0.2991509812086869,0.05190031152647974,0.05190031152647974,0.8666238344187848,0.8666238344187848,2.7846303271155106
C_collaborative_none_i2,C,,collaborative,none,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.780663376810832,0,0,0,94,94,1.00311185543908,2.5,0.25160743299462507,0.7030857999925502,0.0,0.011536526343949633,0.0005692481804261441,0.0629721835402367,0.1625,0.007312082455502154,0.0,0.014284725464772876,0.19970665504096421,0.0529595015576324,0.0529595015576324,5.218142268940125,5.218142268940125,8.903476976904539
C_collaborative_prepare_i0,C,,collaborative,prepare,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.453637118872688,0,0,0,63,63,0.8059583399545583,2.5,0.2500140980988253,0.6983719999552704,0.0,0.003097008429104371,0.0005551763126551273,0.06340663872234321,0.15625,0.005844252407097872,0.0,0.002684515231835351,0.166032221758661,0.05190031152647974,0.05190031152647974,4.424956802860635,4.424956802860635,6.331157447558613
C_collaborative_prepare_i1,C,,collaborative,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.489274320590834,0,0,0,53,53,0.7400876899562722,2.5,0.2109050640514102,0.7512991999974474,0.0,0.0039904070261272285,0.0004444723473438412,0.0629906015597598,0.15625,0.005712514793964808,0.0,0.003862544954335865,0.2990863466665467,0.05242990654205607,0.05242990654205607,3.4076501984679464,3.4076501984679464,4.494097664691927
C_collaborative_prepare_i2,C,,collaborative,prepare,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.55388071834245,0,0,0,114,114,0.9824965593512214,2.5,0.32285457859609784,0.7145326999598183,0.0,0.010169382625245903,0.0005413170557176375,0.06340536284985576,0.165625,0.006931079109405542,0.0,0.012453812364650105,0.19967844644988092,0.053489096573208716,0.053489096573208716,9.359375995434101,9.359375995434101,9.897681154345548
C_short_window_none_i0,C,,short_window,none,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,13.001562500000073,0,0,0,116,116,1.3027473276754,2.5,0.383953570999611,0.7303699000040069,0.0,0.030507528998101007,0.002962374903826882,0.06288162348619879,0.184375,0.04221261032982467,0.0,0.02901607232545217,0.09870585162109846,0.05719626168224299,0.05719626168224299,24.275032014751968,24.275032014751968,34.25209755478282
C_short_window_none_i1,C,,short_window,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,12.868593750000098,0,0,0,103,103,0.9077462203775097,2.5,0.35492209918780127,0.7736206999979913,0.0,0.03851466456729781,0.0030952914374062527,0.0628125941668074,0.184375,0.05256483810252816,0.0,0.03587168442965334,0.23278495817250536,0.05825545171339563,0.05825545171339563,20.255774950789483,20.255774950789483,23.428283121476845
C_short_window_none_i2,C,,short_window,none,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,10.205156250000012,0,0,0,118,118,1.2497112299469466,2.5,0.39902522498877097,0.7653725999989547,0.0,0.042304534191572096,0.004087055749141014,0.06311987305821207,0.19375,0.061610880052283615,0.0,0.03819658757294438,0.13357812631716398,0.059314641744548285,0.059314641744548285,31.23496665056396,31.23496665056396,35.60758372097314
