run_id,method,ablation,scenario,disturbance,init_variant,outcome,success,task_phase,failure_type,merge_start_time_s,completion_time_s,physical_target_gap_m,physical_gap_floor_m,min_net_gap_m,hard_violation_count,road_violation_count,safety_recheck_violation_count,safety_correction_count,action_saturation_count,safety_correction_abs_mean_mps2,max_abs_jerk_mps3,mean_abs_jerk_mps3,compute_time_s,pair_gain_total_error_max_s-1,space_feedback_abs_mean_s-1,partner_feedback_abs_mean_s-1,effective_q_delta_abs_mean_s-1,q_saturation_fraction,space_feedback_prepare_mean_s-1,space_feedback_execute_mean_s-1,space_feedback_failure_handling_mean_s-1,mean_spatial_reference_offset_m,K_MR_mean_s-1,K_RM_mean_s-1,total_speed_deficit_distance_m,total_speed_deficit_integral_m_s,total_effort_integral_m2_s3
C_collaborative_prepare_i0,C,,collaborative,prepare,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.453637118872688,0,0,0,0,63,0.0,2.5,0.2500140980988253,0.3859126000315882,0.0,0.003097008429104371,0.0005551763126551273,0.06340663872234321,0.15625,0.005844252407097872,0.0,0.002684515231835351,0.166032221758661,0.05190031152647974,0.05190031152647974,4.424956802860635,4.424956802860635,6.331157447558613
C_collaborative_prepare_i1,C,,collaborative,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.489274320590834,0,0,0,0,53,0.0,2.5,0.2109050640514102,0.38324370002374053,0.0,0.0039904070261272285,0.0004444723473438412,0.0629906015597598,0.15625,0.005712514793964808,0.0,0.003862544954335865,0.2990863466665467,0.05242990654205607,0.05242990654205607,3.4076501984679464,3.4076501984679464,4.494097664691927
C_collaborative_prepare_i2,C,,collaborative,prepare,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.55388071834245,0,0,0,0,114,0.0,2.5,0.32285457859609784,0.3997443000553176,0.0,0.010169382625245903,0.0005413170557176375,0.06340536284985576,0.165625,0.006931079109405542,0.0,0.012453812364650105,0.19967844644988092,0.053489096573208716,0.053489096573208716,9.359375995434101,9.359375995434101,9.897681154345548
C_short_window_none_i0,C,,short_window,none,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,13.001562500000073,0,0,0,0,116,0.0,2.5,0.383953570999611,0.42344610003056005,0.0,0.030507528998101007,0.002962374903826882,0.06288162348619879,0.184375,0.04221261032982467,0.0,0.02901607232545217,0.09870585162109846,0.05719626168224299,0.05719626168224299,24.275032014751968,24.275032014751968,34.25209755478282
C_short_window_none_i1,C,,short_window,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,12.868593750000098,0,0,0,0,103,0.0,2.5,0.35492209918780127,0.3554803999722935,0.0,0.03851466456729781,0.0030952914374062527,0.0628125941668074,0.184375,0.05256483810252816,0.0,0.03587168442965334,0.23278495817250536,0.05825545171339563,0.05825545171339563,20.255774950789483,20.255774950789483,23.428283121476845
C_short_window_none_i2,C,,short_window,none,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,10.205156250000012,0,0,0,0,118,0.0,2.5,0.39902522498877097,0.3525311999837868,0.0,0.042304534191572096,0.004087055749141014,0.06311987305821207,0.19375,0.061610880052283615,0.0,0.03819658757294438,0.13357812631716398,0.059314641744548285,0.059314641744548285,31.23496665056396,31.23496665056396,35.60758372097314
C_short_window_prepare_i0,C,,short_window,prepare,0,started_but_failed,0,FAILURE_HANDLING,started_but_failed,3.25,,21.400000000000002,21.400000000000002,6.888512455656195,0,0,3,17,200,7.100289286777438,2.5,0.5633042735083122,0.253167399961967,0.0,0.15958162801739223,0.0031514526591194573,0.06282335676448814,0.196875,0.06237448757941035,0.052393691239936174,0.21902759920935128,0.09871646817805965,0.059314641744548285,0.059314641744548285,53.65680255350369,53.65680255350369,40.3035591272135
C_short_window_prepare_i1,C,,short_window,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,12.868593750000098,0,0,0,0,141,0.0,2.5000000000000044,0.4498242099491684,0.44897869997657835,0.0,0.04162255329182733,0.0032971823283816904,0.06276726183168077,0.190625,0.05736933796038276,0.0,0.03821610359088471,0.23280033685028365,0.059314641744548285,0.059314641744548285,27.69907773339771,27.69907773339771,31.784756642145826
C_short_window_prepare_i2,C,,short_window,prepare,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,10.205156250000012,0,0,0,0,163,0.0,2.5,0.5041714704065434,0.4605110000120476,0.0,0.04534484623059371,0.004361470766513549,0.06300578578363045,0.2,0.06496384086306124,0.0,0.04126283291594825,0.13359700711354522,0.06037383177570093,0.06037383177570093,39.376471052263746,39.376471052263746,46.32092048304941
D_ample_none_i0,D,,ample,none,0,completed,1,SUCCESS_RELEASE,,1.2500000000000002,4.25,30.2,21.400000000000002,8.397269519002844,0,0,0,4,45,2.994395160545036,2.5,0.13344305269891593,0.16270010004518554,0.0,0.01157167518588972,0.0005046645433582775,0.06323468128559896,0.115625,0.0022512695580116427,0.009095963991310303,0.0,0.2964656888948251,0.039938259601213666,0.050092893046761414,0.11698319404095797,0.11698319404095797,5.817847197702319
D_ample_none_i1,D,,ample,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,30.2,21.400000000000002,19.683684504797053,0,0,0,0,51,0.0,2.5,0.16918713717481978,0.353218000032939,0.0,0.01735134755729697,0.00036345482098052676,0.06342243281321515,0.13125,0.012031872653954081,0.0,0.02004305111996066,0.44038017478485586,0.041395533108414324,0.057109139788781946,0.005241281791098373,0.005241281791098373,9.8844645273002
D_ample_none_i2,D,,ample,none,2,started_but_failed,0,FAILURE_HANDLING,started_but_failed,1.7000000000000002,,27.2,21.400000000000002,7.654994094904407,0,0,24,28,155,2.7906561891608535,2.500000000000001,0.45936661973824516,0.20664429996395484,0.0,0.005977739212892982,0.0006096124777890358,0.06258886064186922,0.14375,0.0030092125121572322,0.010405420656603553,0.006112009186764101,0.33136627613930364,0.042172444082354675,0.057391418845994246,46.07847167086715,46.07847167086715,50.763042572972026
D_ample_prepare_i0,D,,ample,prepare,0,completed,1,SUCCESS_RELEASE,,1.2500000000000002,4.25,30.2,21.400000000000002,8.37049714887213,0,0,0,10,97,2.5262571500461837,2.500000000000002,0.31577856980922675,0.14980209997156635,0.0,0.0069783149880958874,0.000515326812735153,0.06326205770155727,0.115625,0.0022512695580116427,0.010257727122912168,0.0,0.2964229957998793,0.03960430347834743,0.05042684916962764,8.46781305102188,8.46781305102188,14.538935833261853
D_ample_prepare_i1,D,,ample,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,30.2,21.400000000000002,19.363726379612967,0,0,0,0,77,0.0,2.5000000000000044,0.267066311641826,0.3518185000284575,0.0,0.01684517420575004,0.0003888119936000409,0.06346665675945243,0.134375,0.012567560513468582,0.0,0.019174888918256545,0.4402806719964084,0.04231264584862115,0.05725121707972778,2.3661156151063203,2.3661156151063203,11.750513412257908
