run_id,method,ablation,scenario,disturbance,init_variant,vehicle,speed_deficit_distance_m,speed_deficit_integral_m_s,accel_squared_integral,abs_jerk_integral,abs_nominal_actual_difference_integral,safety_correction_count,safety_correction_abs_integral,action_saturation_count,safety_recheck_violation_count,distance_m,min_net_gap_m,min_FR_gap_m,min_RB_gap_m,min_MF_gap_m,min_MR_gap_m,prepare_speed_deficit_distance_m,execute_speed_deficit_distance_m,success_release_speed_deficit_distance_m,failure_handling_speed_deficit_distance_m,prepare_distance_m,execute_distance_m,success_release_distance_m,failure_handling_distance_m
B_ample_none_i1,B,,ample,none,1,M,0.0,0.0,10.622827865947254,8.084180314603765,2.649489680803756,0.0,0.0,45.0,0.0,306.01241274135833,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,99.24190880028215,0.0,0.0,206.77050394107619
B_ample_none_i1,B,,ample,none,1,R,0.00427264145982349,0.00427264145982349,0.21294022290313147,1.5217081099303142,0.030950976331883744,0.0,0.0,5.0,0.0,295.75475350643904,19.689827320359097,23.050613581687923,19.689827320359097,nan,nan,0.0029670785105723853,0.0,0.0,0.0013055629492511045,83.51860656655421,0.0,0.0,212.23614693988483
B_ample_none_i1,B,,ample,none,1,F,0.0,0.0,0.10382143997435297,0.7862495690905905,0.025187499999999908,0.0,0.0,3.0,0.0,288.60536708812697,23.050613581687923,23.050613581687923,nan,nan,nan,0.0,0.0,0.0,0.0,83.39420630953867,0.0,0.0,205.2111607785883
B_ample_none_i1,B,,ample,none,1,B,0.0,0.0,0.12828430039936842,0.8411221195505612,0.012090571663026777,0.0,0.0,2.0,0.0,298.26492618607995,19.689827320359097,nan,19.689827320359097,nan,nan,0.0,0.0,0.0,0.0,84.58223388787067,0.0,0.0,213.68269229820928
B_ample_none_i2,B,,ample,none,2,M,13.182627006708586,13.182627006708586,30.918964962120274,13.35849413736401,13.396573698878015,28.0,3.8456251078714834,83.0,26.0,288.53065625022634,7.577056313731316,nan,nan,7.577056313731316,8.71835460137643,0.0,0.6045514484954853,0.0,12.5780755582131,37.257306994605955,60.39603752431134,0.0,190.87731173130905
B_ample_none_i2,B,,ample,none,2,R,18.081325231971487,18.081325231971487,13.607142628777789,10.553907123624803,4.676034198851422,0.0,0.0,67.0,26.0,271.04642573849173,8.71835460137643,27.248118941057566,14.005757983869909,nan,8.71835460137643,0.312316708749284,0.0,0.0,17.7690085232222,30.41975655275604,54.71046975070402,0.0,185.91619943503167
B_ample_none_i2,B,,ample,none,2,F,0.0,0.0,0.10382143997435297,0.7862495690905905,0.025187499999999908,0.0,0.0,3.0,26.0,288.60536708812697,7.577056313731316,27.248118941057566,nan,7.577056313731316,nan,0.0,0.0,0.0,0.0,31.066798402829306,54.128336460232674,0.0,203.410232225065
B_ample_none_i2,B,,ample,none,2,B,12.168760520403126,12.168760520403126,4.539189444223628,4.506788506936453,0.0073672113606861635,0.0,0.0,2.0,26.0,277.81478954635855,14.005757983869909,nan,14.005757983869909,nan,nan,0.1820618899573571,0.0,0.0,11.986698630445769,30.475554182969304,55.27560328571957,0.0,192.06363207766967
B_ample_prepare_i0,B,,ample,prepare,0,M,3.849149620615498,3.849149620615498,12.032020081901694,9.611642342541758,4.493637915211408,10.0,1.2628968900474975,60.0,0.0,296.36865023777324,8.368073733032684,nan,nan,8.368073733032684,9.002575693357368,0.0,0.026659481700434286,3.822490138915064,0.0,27.33738613262142,61.342578039163556,207.68868606598826,0.0
B_ample_prepare_i0,B,,ample,prepare,0,R,3.419022497946063,3.419022497946063,0.8681028870257085,4.160458264733337,0.03660874999999893,0.0,0.0,3.0,0.0,285.35340056449604,9.002575693357368,29.703391392859654,16.57272076915434,nan,9.002575693357368,0.0,0.8472891787597177,2.571733319186345,0.0,22.708682831361045,53.301541982220414,209.34317575091458,0.0
B_ample_prepare_i0,B,,ample,prepare,0,F,1.1544896481720748,1.1544896481720748,1.4874506612792644,5.193971383454953,1.1736736003854564,0.0,0.0,32.0,0.0,287.2780981441186,8.368073733032684,29.703391392859654,nan,8.368073733032684,nan,0.0,1.058645102339929,0.09584454583214617,0.0,22.900526214448462,52.97137977890321,211.4061921507669,0.0
B_ample_prepare_i0,B,,ample,prepare,0,B,0.04992853636338826,0.04992853636338826,0.16071818921713057,1.2492688302167008,0.007721330492195478,0.0,0.0,2.0,0.0,290.9806797953417,16.57272076915434,nan,16.57272076915434,nan,nan,0.0,0.0,0.04992853636338826,0.0,22.686828818062324,55.06877493664197,213.22507604063742,0.0
B_ample_prepare_i1,B,,ample,prepare,1,M,0.0,0.0,10.510282129300823,8.168145031359852,2.648907141496211,0.0,0.0,45.0,0.0,304.2132535475743,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,99.14129335319134,0.0,0.0,205.07196019438297
B_ample_prepare_i1,B,,ample,prepare,1,R,1.2039654329838023,1.2039654329838023,0.8593956481339126,2.9199792823034154,0.015524262392607775,0.0,0.0,3.0,0.0,293.86896106094594,19.367335055384682,23.60913708317265,19.367335055384682,nan,nan,1.0751556869786338,0.0,0.0,0.12880974600516878,83.12507784986016,0.0,0.0,210.74388321108577
B_ample_prepare_i1,B,,ample,prepare,1,F,1.1544896481720748,1.1544896481720748,1.4874506612792644,5.193971383454953,1.1736736003854564,0.0,0.0,32.0,0.0,287.2780981441186,23.60913708317265,23.60913708317265,nan,nan,nan,1.0867768130388247,0.0,0.0,0.06771283513325041,83.04437208150512,0.0,0.0,204.23372606261347
B_ample_prepare_i1,B,,ample,prepare,1,B,0.0,0.0,0.17334874040466985,1.171047295632658,0.012090571663026777,0.0,0.0,2.0,0.0,296.70162600556125,19.367335055384682,nan,19.367335055384682,nan,nan,0.0,0.0,0.0,0.0,85.0878776311029,0.0,0.0,211.61374837445837
B_ample_prepare_i2,B,,ample,prepare,2,M,16.140153059919342,16.140153059919342,34.790154485955455,13.348880059615253,15.302609999535482,32.0,4.217875289473179,81.0,30.0,284.78223668311466,7.1768546592275415,nan,nan,7.1768546592275415,8.589665869718527,0.0,1.0333299376414298,15.106823122277932,0.0,37.25571230431915,59.1611046867569,188.3654196920386,0.0
B_ample_prepare_i2,B,,ample,prepare,2,R,28.377524756131972,28.377524756131972,19.204638265103313,12.914595027244642,6.54469010212628,0.0,0.0,76.0,30.0,259.88263650260876,8.589665869718527,27.06300154552134,11.901265637245142,nan,8.589665869718527,0.312316708749284,0.6653302198984589,27.39987782748423,0.0,30.415443455022285,53.40768285223416,176.05951019535232,0.0
B_ample_prepare_i2,B,,ample,prepare,2,F,1.1544896481720748,1.1544896481720748,1.4874506612792644,5.193971383454953,1.1736736003854564,0.0,0.0,32.0,30.0,287.2780981441187,7.1768546592275415,27.06300154552134,nan,7.1768546592275415,nan,0.008169127461053981,1.081485631588193,0.06483488912282824,0.0,31.020216564323647,52.921338727523846,203.3365428522712,0.0
B_ample_prepare_i2,B,,ample,prepare,2,B,21.649806982765128,21.649806982765128,8.167494772925467,5.700031611887299,0.0073672113606861635,0.0,0.0,2.0,30.0,267.6463150848836,11.901265637245142,nan,11.901265637245142,nan,nan,0.1820618899573571,0.0,21.467745092807768,0.0,30.47549354239389,54.902369963901435,182.2684515785883,0.0
B_collaborative_none_i0,B,,collaborative,none,0,M,0.3367380427252379,0.3367380427252379,3.4925919604112976,5.722367781133114,1.0895771185428413,0.0,0.0,25.0,0.0,294.87396435324337,nan,nan,nan,nan,nan,0.04067295115336087,0.0,0.0,0.29606509157187716,94.46506508601894,0.0,0.0,200.40889926722443
B_collaborative_none_i0,B,,collaborative,none,0,R,0.7051438048761902,0.7051438048761902,0.5042260116546623,3.102112559573013,0.24411236498789093,0.0,0.0,8.0,0.0,291.5085128647921,17.671632369311407,17.691487135205715,17.671632369311407,nan,nan,0.7051438048761902,0.0,0.0,0.0,86.84135607436193,0.0,0.0,204.6671567904302
B_collaborative_none_i0,B,,collaborative,none,0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.99999999999784,17.691487135205715,17.691487135205715,nan,nan,nan,0.0,0.0,0.0,0.0,87.30000000000055,0.0,0.0,200.6999999999973
B_collaborative_none_i0,B,,collaborative,none,0,B,0.0,0.0,0.05394868950292688,0.7109183885154586,0.006140323602705587,0.0,0.0,1.0,0.0,295.0368804954807,17.671632369311407,nan,17.671632369311407,nan,nan,0.0,0.0,0.0,0.0,88.36950012256787,0.0,0.0,206.66738037291285
B_collaborative_none_i1,B,,collaborative,none,1,M,0.0,0.0,2.3404527073831995,3.659451678996374,0.7258001967284131,0.0,0.0,16.0,0.0,297.9138253721755,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,97.40027386428434,0.0,0.0,200.51355150789115
B_collaborative_none_i1,B,,collaborative,none,1,R,0.8744548342047704,0.8744548342047704,0.5042542696412882,2.6927837056450747,0.16794458784446742,0.0,0.0,8.0,0.0,291.41578903484753,17.682784926469434,17.784210965150304,17.682784926469434,nan,nan,0.8744548342047704,0.0,0.0,0.0,87.51797556465152,0.0,0.0,203.897813470196
B_collaborative_none_i1,B,,collaborative,none,1,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.99999999999784,17.784210965150304,17.784210965150304,nan,nan,nan,0.0,0.0,0.0,0.0,88.20000000000056,0.0,0.0,199.79999999999728
B_collaborative_none_i1,B,,collaborative,none,1,B,0.0,0.0,0.06272808843153906,0.7703047547835119,0.010617565247425402,0.0,0.0,2.0,0.0,294.9330041083781,17.682784926469434,nan,17.682784926469434,nan,nan,0.0,0.0,0.0,0.0,89.20594328017765,0.0,0.0,205.72706082820045
B_collaborative_none_i2,B,,collaborative,none,2,M,0.1725569924019087,0.1725569924019087,5.440245433465467,7.917118636545806,3.2646559820179966,0.0,0.0,56.0,0.0,293.3239083011149,nan,nan,nan,nan,nan,0.02810479792118486,0.0,0.0,0.14445219448072383,95.46552435448706,0.0,0.0,197.85838394662784
B_collaborative_none_i2,B,,collaborative,none,2,R,3.766866858399819,3.766866858399819,3.2375846185211063,6.6390114750289895,1.4865769855549262,0.0,0.0,39.0,0.0,288.35930287554316,17.780439218138792,17.84069712445473,17.780439218138792,nan,nan,3.766866858399819,0.0,0.0,0.0,86.3354049540605,0.0,0.0,202.02389792148267
B_collaborative_none_i2,B,,collaborative,none,2,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.9999999999979,17.84069712445473,17.84069712445473,nan,nan,nan,0.0,0.0,0.0,0.0,90.00000000000057,0.0,0.0,197.99999999999733
B_collaborative_none_i2,B,,collaborative,none,2,B,1.2610919077486638,1.2610919077486638,0.2725417874015682,1.5996711027953183,0.005713985776106778,0.0,0.0,1.0,0.0,292.2788636574044,17.780439218138792,nan,17.780439218138792,nan,nan,1.2610919077486638,0.0,0.0,0.0,88.79555640344344,0.0,0.0,203.48330725396093
B_collaborative_prepare_i0,B,,collaborative,prepare,0,M,1.2838678244333817,1.2838678244333817,4.329879526631199,6.31687927772028,1.144095752676523,0.0,0.0,26.0,0.0,293.17635417370394,nan,nan,nan,nan,nan,0.443524598907284,0.0,0.0,0.840343225526098,94.20131165262032,0.0,0.0,198.97504252108362
B_collaborative_prepare_i0,B,,collaborative,prepare,0,R,1.8397103526458283,1.8397103526458283,0.6696951708886321,4.1691652556115795,0.23957278333331958,0.0,0.0,7.0,0.0,289.8950557502127,17.45354334073114,18.007733191583565,17.45354334073114,nan,nan,1.8276367210688904,0.0,0.0,0.012073631576937948,86.37050783911417,0.0,0.0,203.52454791109852
B_collaborative_prepare_i0,B,,collaborative,prepare,0,F,1.2972109757490844,1.2972109757490844,1.2654641879659725,4.565420960203316,1.1492918068214655,0.0,0.0,29.0,0.0,286.70278894179626,18.007733191583565,18.007733191583565,nan,nan,nan,1.2375049224728207,0.0,0.0,0.05970605327626136,86.96122624144061,0.0,0.0,199.74156270035564
B_collaborative_prepare_i0,B,,collaborative,prepare,0,B,0.0,0.0,0.06459049010009982,0.9364196842049856,0.006140323602705587,0.0,0.0,1.0,0.0,293.64151240948155,17.45354334073114,nan,17.45354334073114,nan,nan,0.0,0.0,0.0,0.0,88.76335716186676,0.0,0.0,204.87815524761479
B_collaborative_prepare_i1,B,,collaborative,prepare,1,M,0.0,0.0,2.3152686539507323,4.004469589921987,0.7295927791618627,0.0,0.0,16.0,0.0,296.2328742370651,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,97.12776167172677,0.0,0.0,199.10511256533835
B_collaborative_prepare_i1,B,,collaborative,prepare,1,R,2.116462283833633,2.116462283833633,1.0252448207087017,3.8860065680409694,0.16733840020305074,0.0,0.0,7.0,0.0,289.80805208180243,17.490567484048892,18.094736859993827,17.490567484048892,nan,nan,2.114959191631616,0.0,0.0,0.001503092202016454,87.0332522683857,0.0,0.0,202.77479981341673
B_collaborative_prepare_i1,B,,collaborative,prepare,1,F,1.2972109757490844,1.2972109757490844,1.2654641879659725,4.565420960203316,1.1492918068214655,0.0,0.0,29.0,0.0,286.70278894179626,18.094736859993827,18.094736859993827,nan,nan,nan,1.2400425946464064,0.0,0.0,0.05716838110267572,87.85874249480071,0.0,0.0,198.84404644699555
B_collaborative_prepare_i1,B,,collaborative,prepare,1,B,0.005648281516631925,0.005648281516631925,0.11696313743257433,1.2040199733474448,0.010617565247425402,0.0,0.0,2.0,0.0,293.51748459775354,17.490567484048892,nan,17.490567484048892,nan,nan,0.005648281516631925,0.0,0.0,0.0,89.55005832398356,0.0,0.0,203.96742627376997
B_collaborative_prepare_i2,B,,collaborative,prepare,2,M,1.228019633508455,1.228019633508455,5.8229510114049114,8.22186118832865,3.09840217443027,0.0,0.0,51.0,0.0,291.70544742386596,nan,nan,nan,nan,nan,0.5820906871053713,0.0,0.0,0.6459289464030824,95.23850269402814,0.0,0.0,196.46694472983782
B_collaborative_prepare_i2,B,,collaborative,prepare,2,R,5.051873736970091,5.051873736970091,2.5854504805674376,6.321751489275273,1.3732020460063448,0.0,0.0,35.0,0.0,286.7646065864047,17.553048240411567,18.13818235539146,17.553048240411567,nan,nan,5.046191071659117,0.0,0.0,0.005682665310973611,85.86759423454731,0.0,0.0,200.89701235185737
B_collaborative_prepare_i2,B,,collaborative,prepare,2,F,1.2972109757490844,1.2972109757490844,1.2654641879659725,4.565420960203316,1.1492918068214655,0.0,0.0,29.0,0.0,286.70278894179614,18.13818235539146,18.13818235539146,nan,nan,nan,1.2447989694618093,0.0,0.0,0.05241200628727293,89.65408719295016,0.0,0.0,197.04870174884599
B_collaborative_prepare_i2,B,,collaborative,prepare,2,B,1.7645553964202558,1.7645553964202558,0.24805925444247262,1.5364634634645997,0.005713985776106778,0.0,0.0,1.0,0.0,290.9115583459931,17.553048240411567,nan,17.553048240411567,nan,nan,1.7392420701204727,0.0,0.0,0.025313326299783338,89.16577519000978,0.0,0.0,201.74578315598333
B_short_window_none_i0,B,,short_window,none,0,M,10.918853577409617,10.918853577409617,18.18458655229507,10.67884020904748,4.235839852186652,0.0,0.0,60.0,13.0,280.10706076050855,7.072077649216976,nan,nan,7.353008113005939,7.072077649216976,2.9346094309877273,6.072082578937649,0.0,1.912161567484242,54.91005534389376,37.16960175456097,0.0,188.0274036620538
B_short_window_none_i0,B,,short_window,none,0,R,20.018189568003397,20.018189568003397,12.237938430095642,14.634884791137138,11.203982735910051,21.0,7.346490790065742,95.0,13.0,268.1781716140659,7.072077649216976,13.001562500000073,12.67051617053799,nan,7.072077649216976,6.006404923384436,7.338314782392206,0.0,6.673469862226732,49.00184183666441,35.88528886128684,0.0,183.29104091611464
B_short_window_none_i0,B,,short_window,none,0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,287.99999999999795,7.353008113005939,13.001562500000073,nan,7.353008113005939,nan,0.0,0.0,0.0,0.0,54.90000000000035,43.20000000000027,0.0,189.89999999999733
B_short_window_none_i0,B,,short_window,none,0,B,15.080498640053182,15.080498640053182,3.2260225610936173,4.834051801056934,0.014562844756416931,0.0,0.0,2.0,13.0,273.0552622112792,12.67051617053799,nan,12.67051617053799,nan,nan,1.6156074579825197,5.210402197558338,0.0,8.254488984512335,53.37359376841134,37.97981392397428,0.0,181.7018545188936
B_short_window_none_i1,B,,short_window,none,1,M,4.345983045594384,4.345983045594384,6.8534256734594035,7.710759662058741,1.5330187472755263,0.0,0.0,46.0,0.0,285.55100369351237,nan,nan,nan,nan,nan,4.345983045594384,0.0,0.0,0.0,95.66318298514105,0.0,0.0,189.88782070837132
B_short_window_none_i1,B,,short_window,none,1,R,10.317093453023817,10.317093453023817,17.09556492323967,11.525697901628364,4.422750864990463,0.0,0.0,61.0,0.0,282.37926804238697,12.868593750000098,12.868593750000098,13.946848867061785,nan,nan,10.317093453023817,0.0,0.0,0.0,89.01820459357381,0.0,0.0,193.36106344881316
B_short_window_none_i1,B,,short_window,none,1,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.99999999999795,12.868593750000098,12.868593750000098,nan,nan,nan,0.0,0.0,0.0,0.0,99.00000000000063,0.0,0.0,188.99999999999733
B_short_window_none_i1,B,,short_window,none,1,B,7.649776138688911,7.649776138688911,4.097486149060548,4.91965251935849,0.01842156096333897,0.0,0.0,2.0,0.0,284.0502723662294,13.946848867061785,nan,13.946848867061785,nan,nan,6.205302525346991,0.0,0.0,1.444473613341916,92.94510088459421,0.0,0.0,191.1051714816352
B_short_window_none_i2,B,,short_window,none,2,M,11.390622406612877,11.390622406612877,24.083460866851738,12.536784962130408,5.887648441503461,0.0,0.0,83.0,0.0,279.63618311179965,nan,nan,nan,nan,nan,10.750392391832293,0.0,0.0,0.6402300147805822,93.05494911255639,0.0,0.0,186.58123399924327
B_short_window_none_i2,B,,short_window,none,2,R,13.264369388099425,13.264369388099425,17.1382085039071,10.776001380179672,4.000979933417057,0.0,0.0,54.0,0.0,279.14456727906236,10.205156250000012,10.205156250000012,13.436851036672518,nan,nan,13.264369388099425,0.0,0.0,0.0,87.53823839578095,0.0,0.0,191.6063288832814
B_short_window_none_i2,B,,short_window,none,2,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.999999999998,10.205156250000012,10.205156250000012,nan,nan,nan,0.0,0.0,0.0,0.0,100.80000000000064,0.0,0.0,187.19999999999737
B_short_window_none_i2,B,,short_window,none,2,B,10.724187033684876,10.724187033684876,4.581512962254397,4.873112538262155,0.014176111252910885,0.0,0.0,2.0,0.0,280.7152567780357,13.436851036672518,nan,13.436851036672518,nan,nan,8.533017843937614,0.0,0.0,2.1911691897472654,92.23418826145414,0.0,0.0,188.4810685165816
B_short_window_prepare_i0,B,,short_window,prepare,0,M,11.93061456297758,11.93061456297758,21.782297576674853,10.927845072100332,4.510521778211159,0.0,0.0,64.0,36.0,279.0951746025396,6.724010333588024,nan,nan,7.169509314117545,6.724010333588024,3.74789999551024,6.642401989698087,0.0,1.5403125777692537,56.78245657481054,35.720374318618155,0.0,186.5923437091109
B_short_window_prepare_i0,B,,short_window,prepare,0,R,26.88000713435339,26.88000713435339,21.77115126225113,17.828990214965213,11.317783776920992,39.0,11.881425873050821,122.0,36.0,261.78958298999964,6.724010333588024,13.001562500000073,11.590153824008109,nan,6.724010333588024,7.1408012101985125,5.973578803947692,0.0,13.76562712020718,50.54988607921594,36.39264640106644,0.0,174.84705050971726
B_short_window_prepare_i0,B,,short_window,prepare,0,F,1.2972109757490844,1.2972109757490844,1.2654641879659725,4.565420960203316,1.1492918068214655,0.0,0.0,29.0,36.0,286.70278894179614,7.169509314117545,13.001562500000073,nan,7.169509314117545,nan,1.0121464745392337,0.2511175228329673,0.0,0.03394697837688128,56.57831102011505,42.057703526767824,0.0,188.06677439491327
B_short_window_prepare_i0,B,,short_window,prepare,0,B,21.91641016066055,21.91641016066055,5.7791245292839655,7.710219025579203,0.014562844756416931,0.0,0.0,2.0,36.0,266.25144033198734,11.590153824008109,nan,11.590153824008109,nan,nan,2.106009229694984,5.621376108560755,0.0,14.189024822404836,55.571397395018636,36.69359848936722,0.0,173.98644444760149
B_short_window_prepare_i1,B,,short_window,prepare,1,M,6.254964624872933,6.254964624872933,8.108062998629,7.380333417859498,1.7947017058184762,0.0,0.0,48.0,0.0,282.99810844105554,nan,nan,nan,nan,nan,6.254964624872933,0.0,0.0,0.0,95.43216166686696,0.0,0.0,187.56594677418857
B_short_window_prepare_i1,B,,short_window,prepare,1,R,13.114362034057512,13.114362034057512,22.169051170037598,11.528805277317945,6.745323636593875,0.0,0.0,68.0,0.0,280.45022763339625,12.868593750000098,12.868593750000098,12.987407764255448,nan,nan,13.114362034057512,0.0,0.0,0.0,88.02026788529705,0.0,0.0,192.4299597480992
B_short_window_prepare_i1,B,,short_window,prepare,1,F,1.2972109757490844,1.2972109757490844,1.2654641879659725,4.565420960203316,1.1492918068214655,0.0,0.0,29.0,0.0,286.70278894179614,12.868593750000098,12.868593750000098,nan,nan,nan,1.264706908862563,0.0,0.0,0.03250406688651921,99.5346022972617,0.0,0.0,187.16818664453444
B_short_window_prepare_i1,B,,short_window,prepare,1,B,10.98439453905655,10.98439453905655,5.996721921172331,5.6444639285171085,0.01842156096333897,0.0,0.0,2.0,0.0,280.8067791846527,12.987407764255448,nan,12.987407764255448,nan,nan,8.18955720338644,0.0,0.0,2.7948373356701093,92.74484164991287,0.0,0.0,188.06193753473985
B_short_window_prepare_i2,B,,short_window,prepare,2,M,16.076276006066724,16.076276006066724,25.102033123236353,13.25971490297137,5.776333630558755,0.0,0.0,76.0,26.0,274.9503974787784,6.480160464788821,nan,nan,6.988705724048441,6.480160464788821,4.040583994361645,9.371126167877684,0.0,2.664565843827368,57.37664804345914,35.68464397093592,0.0,181.88910546438336
B_short_window_prepare_i2,B,,short_window,prepare,2,R,33.09985808754597,33.09985808754597,17.409401241331853,15.467599149808139,14.52044034852846,31.0,13.415104016969318,104.0,26.0,255.3866002958639,6.480160464788821,10.205156250000012,10.800163450831416,nan,6.480160464788821,9.024595307762088,9.830077047724496,0.0,14.245185732059394,49.34866680748651,35.19883479263076,0.0,170.83909869574663
B_short_window_prepare_i2,B,,short_window,prepare,2,F,1.2972109757490844,1.2972109757490844,1.2654641879659725,4.565420960203316,1.1492918068214655,0.0,0.0,29.0,26.0,286.70278894179626,6.988705724048441,10.205156250000012,nan,6.988705724048441,nan,1.031231485231193,0.23744652994192966,0.0,0.02853296057595941,57.4604724293732,44.77024314758705,0.0,184.472073364836
B_short_window_prepare_i2,B,,short_window,prepare,2,B,27.70102413788856,27.70102413788856,6.068996981057473,6.83499793640603,0.014176111252910885,0.0,0.0,2.0,26.0,260.34155288744006,10.800163450831416,nan,10.800163450831416,nan,nan,3.1968160337916047,7.962038619510224,0.0,16.542169484586736,55.237083181240834,37.03630533430662,0.0,168.0681643718926
C_ample_none_i0,C,,ample,none,0,M,0.046097010087613716,0.046097010087613716,5.367114652668776,5.279260452527146,1.3022071416214158,4.0,0.7217295573810399,35.0,0.0,301.3717476213623,8.379654932471919,nan,nan,8.379654932471919,9.00226536909258,0.0,0.0,0.046097010087613716,0.0,27.3371283709359,62.32197989456601,211.7126393558604,0.0
C_ample_none_i0,C,,ample,none,0,R,0.0,0.0,0.11942203248010483,1.7468357198335858,0.05732562423056343,0.0,0.0,5.0,0.0,290.3135450049197,9.00226536909258,28.49182208320725,17.46638446335835,nan,9.00226536909258,0.0,0.0,0.0,0.0,22.708682831361045,54.45607029812058,213.1487918754381,0.0
C_ample_none_i0,C,,ample,none,0,F,0.0,0.0,0.10382143997435297,0.7862495690905905,0.025187499999999908,0.0,0.0,3.0,0.0,288.60536708812697,8.379654932471919,28.49182208320725,nan,8.379654932471919,nan,0.0,0.0,0.0,0.0,22.900526214448462,54.18971471278769,211.51512616089082,0.0
C_ample_none_i0,C,,ample,none,0,B,0.0,0.0,0.10317495137528493,0.6126594535516858,0.007721330492195478,0.0,0.0,2.0,0.0,295.04716054156137,17.46638446335835,nan,17.46638446335835,nan,nan,0.0,0.0,0.0,0.0,22.686828818062324,55.379266994247686,216.98106472925136,0.0
C_ample_none_i1,C,,ample,none,1,M,0.0,0.0,9.416259963051676,7.6760197504358745,2.2426295369499676,0.0,0.0,41.0,0.0,305.6994325372978,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,99.83562701327534,0.0,0.0,205.86380552402247
C_ample_none_i1,C,,ample,none,1,R,0.005241281791098373,0.005241281791098373,0.21345582226105966,1.5250108904324648,0.030761232633849733,0.0,0.0,5.0,0.0,295.71996717863715,19.683684504797053,23.08539990948982,19.683684504797053,nan,nan,0.0037369591371133382,0.0,0.0,0.0015043226539850352,84.41779962919648,0.0,0.0,211.30216754944067
C_ample_none_i1,C,,ample,none,1,F,0.0,0.0,0.10382143997435297,0.7862495690905905,0.025187499999999908,0.0,0.0,3.0,0.0,288.60536708812697,23.08539990948982,23.08539990948982,nan,nan,nan,0.0,0.0,0.0,0.0,84.29468066638327,0.0,0.0,204.3106864217437
C_ample_none_i1,C,,ample,none,1,B,0.0,0.0,0.12834710807237365,0.8425211646664652,0.012090571663026777,0.0,0.0,2.0,0.0,298.2362826738401,19.683684504797053,nan,19.683684504797053,nan,nan,0.0,0.0,0.0,0.0,85.50734804907025,0.0,0.0,212.72893462476986
C_ample_none_i2,C,,ample,none,2,M,12.574607261956787,12.574607261956787,29.870029362915393,13.328114429036356,12.85211053880012,27.0,3.695497643237203,83.0,24.0,289.05172744474515,7.662693835113271,nan,nan,7.662693835113271,8.711886457931381,0.0,0.6287715553587901,0.0,11.945835706597995,37.25145704878251,60.290339377629195,0.0,191.50993101833345
C_ample_none_i2,C,,ample,none,2,R,16.951950754023223,16.951950754023223,12.812492822600841,10.28594307579253,4.584122260426732,0.0,0.0,65.0,24.0,272.18697780963913,8.711886457931381,27.248118941057566,14.257469441924354,nan,8.711886457931381,0.312316708749284,0.0,0.0,16.639634045273937,30.41975655275604,54.71046975070402,0.0,187.05675150617907
C_ample_none_i2,C,,ample,none,2,F,0.0,0.0,0.10382143997435297,0.7862495690905905,0.025187499999999908,0.0,0.0,3.0,24.0,288.60536708812697,7.662693835113271,27.248118941057566,nan,7.662693835113271,nan,0.0,0.0,0.0,0.0,31.066798402829306,54.128336460232674,0.0,203.410232225065
C_ample_none_i2,C,,ample,none,2,B,11.121099808421318,11.121099808421318,4.119055889965425,4.355271249125314,0.0073672113606861635,0.0,0.0,2.0,24.0,278.8784993220139,14.257469441924354,nan,14.257469441924354,nan,nan,0.1820618899573571,0.0,0.0,10.939037918463962,30.475554182969304,55.27560328571957,0.0,193.12734185332502
C_ample_prepare_i0,C,,ample,prepare,0,M,3.8420863503449003,3.8420863503449003,12.009326570311845,9.601859278734203,4.484405216628528,10.0,1.2640668282159553,60.0,0.0,296.36868171797545,8.375120657212886,nan,nan,8.375120657212886,9.00226536909258,0.0,0.026730031126035315,3.815356319218865,0.0,27.3371283709359,61.335728415767036,207.6958249312725,0.0
C_ample_prepare_i0,C,,ample,prepare,0,R,3.4156339170783756,3.4156339170783756,0.8670786683494184,4.158436798707351,0.03660874999999893,0.0,0.0,3.0,0.0,285.35595951432646,9.00226536909258,29.703391392859654,16.572766031455227,nan,9.00226536909258,0.0,0.8472891787597177,2.5683447383186575,0.0,22.708682831361045,53.301541982220414,209.345734700745,0.0
C_ample_prepare_i0,C,,ample,prepare,0,F,1.1544896481720748,1.1544896481720748,1.4874506612792644,5.193971383454953,1.1736736003854564,0.0,0.0,32.0,0.0,287.2780981441186,8.375120657212886,29.703391392859654,nan,8.375120657212886,nan,0.0,1.058645102339929,0.09584454583214617,0.0,22.900526214448462,52.97137977890321,211.4061921507669,0.0
