run_id,field,status,old_value,current_value,delta
C_short_window_none_i2,task_phase,same,FAILED,FAILED,
C_short_window_none_i2,total_effort_integral_m2_s3,same,6.696264922093301,6.696264922093301,0
C_short_window_none_i2,total_speed_deficit_integral_m_s,same,16.3346549758763,16.3346549758763,0
C_short_window_prepare_i0,K_MR_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_short_window_prepare_i0,K_RM_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_short_window_prepare_i0,completion_time_s,same,,,
C_short_window_prepare_i0,disturbance,same,prepare,prepare,
C_short_window_prepare_i0,failure_type,same,missed_window,missed_window,
C_short_window_prepare_i0,hard_violation_count,same,0,0,0
C_short_window_prepare_i0,init_variant,same,0,0,0
C_short_window_prepare_i0,max_abs_jerk_mps3,same,2.5,2.5,0
C_short_window_prepare_i0,mean_abs_jerk_mps3,same,0.2477226938639022,0.2477226938639022,0
C_short_window_prepare_i0,merge_start_time_s,same,,,
C_short_window_prepare_i0,method,same,C,C,
C_short_window_prepare_i0,min_net_gap_m,same,12.978129568831218,12.978129568831218,0
C_short_window_prepare_i0,outcome,same,missed_window,missed_window,
C_short_window_prepare_i0,pair_gain_total_error_max_s-1,same,0.0,0.0,0
C_short_window_prepare_i0,road_violation_count,same,0,0,0
C_short_window_prepare_i0,run_id,same,C_short_window_prepare_i0,C_short_window_prepare_i0,
C_short_window_prepare_i0,safety_correction_abs_mean_mps2,same,0.0,0.0,0
C_short_window_prepare_i0,safety_correction_count,same,0,0,0
C_short_window_prepare_i0,scenario,same,short_window,short_window,
C_short_window_prepare_i0,space_feedback_abs_mean_s-1,same,0.02281972764704492,0.02281972764704492,0
C_short_window_prepare_i0,success,same,0,0,0
C_short_window_prepare_i0,task_phase,same,FAILED,FAILED,
C_short_window_prepare_i0,total_effort_integral_m2_s3,same,11.841899802456373,11.841899802456373,0
C_short_window_prepare_i0,total_speed_deficit_integral_m_s,same,23.301755431066088,23.301755431066088,0
C_short_window_prepare_i1,K_MR_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_short_window_prepare_i1,K_RM_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_short_window_prepare_i1,completion_time_s,same,,,
C_short_window_prepare_i1,disturbance,same,prepare,prepare,
C_short_window_prepare_i1,failure_type,same,missed_window,missed_window,
C_short_window_prepare_i1,hard_violation_count,same,0,0,0
C_short_window_prepare_i1,init_variant,same,1,1,0
C_short_window_prepare_i1,max_abs_jerk_mps3,same,2.5,2.5,0
C_short_window_prepare_i1,mean_abs_jerk_mps3,same,0.2267327261471869,0.2267327261471869,0
C_short_window_prepare_i1,merge_start_time_s,same,,,
C_short_window_prepare_i1,method,same,C,C,
C_short_window_prepare_i1,min_net_gap_m,same,12.841181433611563,12.841181433611563,0
C_short_window_prepare_i1,outcome,same,missed_window,missed_window,
C_short_window_prepare_i1,pair_gain_total_error_max_s-1,same,0.0,0.0,0
C_short_window_prepare_i1,road_violation_count,same,0,0,0
C_short_window_prepare_i1,run_id,same,C_short_window_prepare_i1,C_short_window_prepare_i1,
C_short_window_prepare_i1,safety_correction_abs_mean_mps2,same,0.0,0.0,0
C_short_window_prepare_i1,safety_correction_count,same,0,0,0
C_short_window_prepare_i1,scenario,same,short_window,short_window,
C_short_window_prepare_i1,space_feedback_abs_mean_s-1,same,0.02626933609160907,0.02626933609160907,0
C_short_window_prepare_i1,success,same,0,0,0
C_short_window_prepare_i1,task_phase,same,FAILED,FAILED,
C_short_window_prepare_i1,total_effort_integral_m2_s3,same,7.4089322761082625,7.4089322761082625,0
C_short_window_prepare_i1,total_speed_deficit_integral_m_s,same,18.65849033740555,18.65849033740555,0
C_short_window_prepare_i2,K_MR_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_short_window_prepare_i2,K_RM_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_short_window_prepare_i2,completion_time_s,same,,,
C_short_window_prepare_i2,disturbance,same,prepare,prepare,
C_short_window_prepare_i2,failure_type,same,missed_window,missed_window,
C_short_window_prepare_i2,hard_violation_count,same,0,0,0
C_short_window_prepare_i2,init_variant,same,2,2,0
C_short_window_prepare_i2,max_abs_jerk_mps3,same,2.5,2.5,0
C_short_window_prepare_i2,mean_abs_jerk_mps3,same,0.24148375254789886,0.24148375254789886,0
C_short_window_prepare_i2,merge_start_time_s,same,,,
C_short_window_prepare_i2,method,same,C,C,
C_short_window_prepare_i2,min_net_gap_m,same,10.204875000000012,10.204875000000012,0
C_short_window_prepare_i2,outcome,same,missed_window,missed_window,
C_short_window_prepare_i2,pair_gain_total_error_max_s-1,same,0.0,0.0,0
C_short_window_prepare_i2,road_violation_count,same,0,0,0
C_short_window_prepare_i2,run_id,same,C_short_window_prepare_i2,C_short_window_prepare_i2,
C_short_window_prepare_i2,safety_correction_abs_mean_mps2,same,0.0,0.0,0
C_short_window_prepare_i2,safety_correction_count,same,0,0,0
C_short_window_prepare_i2,scenario,same,short_window,short_window,
C_short_window_prepare_i2,space_feedback_abs_mean_s-1,same,0.021746651559264477,0.021746651559264477,0
C_short_window_prepare_i2,success,same,0,0,0
C_short_window_prepare_i2,task_phase,same,FAILED,FAILED,
C_short_window_prepare_i2,total_effort_integral_m2_s3,same,10.120733323245794,10.120733323245794,0
C_short_window_prepare_i2,total_speed_deficit_integral_m_s,same,21.72891953993335,21.72891953993335,0
D_ample_none_i0,K_MR_mean_s-1,same,0.12963625178159321,0.12963625178159321,0
D_ample_none_i0,K_RM_mean_s-1,same,0.20930455818725413,0.20930455818725413,0
D_ample_none_i0,completion_time_s,same,4.3,4.3,0
D_ample_none_i0,disturbance,same,none,none,
D_ample_none_i0,failure_type,same,,,
D_ample_none_i0,hard_violation_count,same,0,0,0
D_ample_none_i0,init_variant,same,0,0,0
D_ample_none_i0,max_abs_jerk_mps3,same,2.5,2.5,0
D_ample_none_i0,mean_abs_jerk_mps3,same,0.14077236158670065,0.14077236158670065,0
D_ample_none_i0,merge_start_time_s,same,1.3,1.3,0
D_ample_none_i0,method,same,D,D,
D_ample_none_i0,min_net_gap_m,same,10.79244694225785,10.79244694225785,0
D_ample_none_i0,outcome,same,completed,completed,
D_ample_none_i0,pair_gain_total_error_max_s-1,same,0.0,0.0,0
D_ample_none_i0,road_violation_count,same,0,0,0
D_ample_none_i0,run_id,same,D_ample_none_i0,D_ample_none_i0,
D_ample_none_i0,safety_correction_abs_mean_mps2,same,0.0,0.0,0
D_ample_none_i0,safety_correction_count,same,0,0,0
D_ample_none_i0,scenario,same,ample,ample,
D_ample_none_i0,space_feedback_abs_mean_s-1,same,0.012560474458437661,0.012560474458437661,0
D_ample_none_i0,success,same,1,1,0
D_ample_none_i0,task_phase,same,SUCCESS,SUCCESS,
D_ample_none_i0,total_effort_integral_m2_s3,same,6.237212340110538,6.237212340110538,0
D_ample_none_i0,total_speed_deficit_integral_m_s,same,5.747973936569159,5.747973936569159,0
D_ample_none_i1,K_MR_mean_s-1,same,0.13494702860649943,0.13494702860649943,0
D_ample_none_i1,K_RM_mean_s-1,same,0.20399378136234797,0.20399378136234797,0
D_ample_none_i1,completion_time_s,same,,,
D_ample_none_i1,disturbance,same,none,none,
D_ample_none_i1,failure_type,same,started_but_failed,started_but_failed,
D_ample_none_i1,hard_violation_count,same,0,0,0
D_ample_none_i1,init_variant,same,1,1,0
D_ample_none_i1,max_abs_jerk_mps3,same,2.5,2.5,0
D_ample_none_i1,mean_abs_jerk_mps3,same,0.21195748527037983,0.21195748527037983,0
D_ample_none_i1,merge_start_time_s,same,3.15,3.15,0
D_ample_none_i1,method,same,D,D,
D_ample_none_i1,min_net_gap_m,same,10.65641287032916,10.65641287032916,0
D_ample_none_i1,outcome,same,started_but_failed,started_but_failed,
D_ample_none_i1,pair_gain_total_error_max_s-1,same,0.0,0.0,0
D_ample_none_i1,road_violation_count,same,0,0,0
D_ample_none_i1,run_id,same,D_ample_none_i1,D_ample_none_i1,
D_ample_none_i1,safety_correction_abs_mean_mps2,same,3.9647035308236633,3.9647035308236633,0
D_ample_none_i1,safety_correction_count,same,9,9,0
D_ample_none_i1,scenario,same,ample,ample,
D_ample_none_i1,space_feedback_abs_mean_s-1,same,0.021489686240096856,0.021489686240096856,0
D_ample_none_i1,success,same,0,0,0
D_ample_none_i1,task_phase,same,FAILED,FAILED,
D_ample_none_i1,total_effort_integral_m2_s3,same,4.805966638546755,4.805966638546755,0
D_ample_none_i1,total_speed_deficit_integral_m_s,same,5.409199395812822,5.409199395812822,0
D_ample_none_i2,K_MR_mean_s-1,same,0.12970092799235344,0.12970092799235344,0
D_ample_none_i2,K_RM_mean_s-1,same,0.20923988197649396,0.20923988197649396,0
D_ample_none_i2,completion_time_s,same,4.5,4.5,0
D_ample_none_i2,disturbance,same,none,none,
D_ample_none_i2,failure_type,same,,,
D_ample_none_i2,hard_violation_count,same,0,0,0
D_ample_none_i2,init_variant,same,2,2,0
D_ample_none_i2,max_abs_jerk_mps3,same,2.5,2.5,0
D_ample_none_i2,mean_abs_jerk_mps3,same,0.20341774128218187,0.20341774128218187,0
D_ample_none_i2,merge_start_time_s,same,1.5000000000000002,1.5000000000000002,0
D_ample_none_i2,method,same,D,D,
D_ample_none_i2,min_net_gap_m,same,9.745287506701356,9.745287506701356,0
D_ample_none_i2,outcome,same,completed,completed,
D_ample_none_i2,pair_gain_total_error_max_s-1,same,0.0,0.0,0
D_ample_none_i2,road_violation_count,same,0,0,0
D_ample_none_i2,run_id,same,D_ample_none_i2,D_ample_none_i2,
D_ample_none_i2,safety_correction_abs_mean_mps2,same,3.8568114812184398,3.8568114812184398,0
D_ample_none_i2,safety_correction_count,same,12,12,0
D_ample_none_i2,scenario,same,ample,ample,
D_ample_none_i2,space_feedback_abs_mean_s-1,same,0.011289406540139988,0.011289406540139988,0
D_ample_none_i2,success,same,1,1,0
D_ample_none_i2,task_phase,same,SUCCESS,SUCCESS,
D_ample_none_i2,total_effort_integral_m2_s3,same,7.404696182015317,7.404696182015317,0
D_ample_none_i2,total_speed_deficit_integral_m_s,same,5.2707187014103765,5.2707187014103765,0
D_ample_prepare_i0,K_MR_mean_s-1,same,0.13061559549414667,0.13061559549414667,0
D_ample_prepare_i0,K_RM_mean_s-1,same,0.2083252144747007,0.2083252144747007,0
D_ample_prepare_i0,completion_time_s,same,4.3,4.3,0
D_ample_prepare_i0,disturbance,same,prepare,prepare,
D_ample_prepare_i0,failure_type,same,,,
D_ample_prepare_i0,hard_violation_count,same,0,0,0
D_ample_prepare_i0,init_variant,same,0,0,0
D_ample_prepare_i0,max_abs_jerk_mps3,same,2.500000000000002,2.500000000000002,0
D_ample_prepare_i0,mean_abs_jerk_mps3,same,0.24731368234305795,0.24731368234305795,0
D_ample_prepare_i0,merge_start_time_s,same,1.3,1.3,0
D_ample_prepare_i0,method,same,D,D,
D_ample_prepare_i0,min_net_gap_m,same,11.066624365343312,11.066624365343312,0
D_ample_prepare_i0,outcome,same,completed,completed,
D_ample_prepare_i0,pair_gain_total_error_max_s-1,same,0.0,0.0,0
D_ample_prepare_i0,road_violation_count,same,0,0,0
D_ample_prepare_i0,run_id,same,D_ample_prepare_i0,D_ample_prepare_i0,
D_ample_prepare_i0,safety_correction_abs_mean_mps2,same,0.0,0.0,0
D_ample_prepare_i0,safety_correction_count,same,0,0,0
D_ample_prepare_i0,scenario,same,ample,ample,
D_ample_prepare_i0,space_feedback_abs_mean_s-1,same,0.01226733502821939,0.01226733502821939,0
D_ample_prepare_i0,success,same,1,1,0
D_ample_prepare_i0,task_phase,same,SUCCESS,SUCCESS,
D_ample_prepare_i0,total_effort_integral_m2_s3,same,9.455511576071546,9.455511576071546,0
D_ample_prepare_i0,total_speed_deficit_integral_m_s,same,10.445551701715525,10.445551701715525,0
D_ample_prepare_i1,K_MR_mean_s-1,same,0.1378346944672757,0.1378346944672757,0
D_ample_prepare_i1,K_RM_mean_s-1,same,0.20110611550157165,0.20110611550157165,0
D_ample_prepare_i1,completion_time_s,same,,,
D_ample_prepare_i1,disturbance,same,prepare,prepare,
D_ample_prepare_i1,failure_type,same,started_but_failed,started_but_failed,
D_ample_prepare_i1,hard_violation_count,same,0,0,0
D_ample_prepare_i1,init_variant,same,1,1,0
D_ample_prepare_i1,max_abs_jerk_mps3,same,2.500000000000002,2.500000000000002,0
D_ample_prepare_i1,mean_abs_jerk_mps3,same,0.3342968338950595,0.3342968338950595,0
D_ample_prepare_i1,merge_start_time_s,same,2.9,2.9,0
D_ample_prepare_i1,method,same,D,D,
D_ample_prepare_i1,min_net_gap_m,same,11.337949336055356,11.337949336055356,0
D_ample_prepare_i1,outcome,same,started_but_failed,started_but_failed,
D_ample_prepare_i1,pair_gain_total_error_max_s-1,same,0.0,0.0,0
D_ample_prepare_i1,road_violation_count,same,0,0,0
D_ample_prepare_i1,run_id,same,D_ample_prepare_i1,D_ample_prepare_i1,
D_ample_prepare_i1,safety_correction_abs_mean_mps2,same,3.7149067077940536,3.7149067077940536,0
D_ample_prepare_i1,safety_correction_count,same,8,8,0
D_ample_prepare_i1,scenario,same,ample,ample,
D_ample_prepare_i1,space_feedback_abs_mean_s-1,same,0.02224886207172576,0.02224886207172576,0
D_ample_prepare_i1,success,same,0,0,0
D_ample_prepare_i1,task_phase,same,FAILED,FAILED,
D_ample_prepare_i1,total_effort_integral_m2_s3,same,10.470636109667025,10.470636109667025,0
D_ample_prepare_i1,total_speed_deficit_integral_m_s,same,10.400439401620204,10.400439401620204,0
D_ample_prepare_i2,K_MR_mean_s-1,same,0.13009339690036026,0.13009339690036026,0
D_ample_prepare_i2,K_RM_mean_s-1,same,0.20884741306848714,0.20884741306848714,0
D_ample_prepare_i2,completion_time_s,same,4.5,4.5,0
D_ample_prepare_i2,disturbance,same,prepare,prepare,
D_ample_prepare_i2,failure_type,same,,,
D_ample_prepare_i2,hard_violation_count,same,0,0,0
D_ample_prepare_i2,init_variant,same,2,2,0
D_ample_prepare_i2,max_abs_jerk_mps3,same,2.500000000000002,2.500000000000002,0
D_ample_prepare_i2,mean_abs_jerk_mps3,same,0.2801541116215293,0.2801541116215293,0
D_ample_prepare_i2,merge_start_time_s,same,1.5000000000000002,1.5000000000000002,0
D_ample_prepare_i2,method,same,D,D,
D_ample_prepare_i2,min_net_gap_m,same,9.81723225759205,9.81723225759205,0
D_ample_prepare_i2,outcome,same,completed,completed,
D_ample_prepare_i2,pair_gain_total_error_max_s-1,same,0.0,0.0,0
D_ample_prepare_i2,road_violation_count,same,0,0,0
D_ample_prepare_i2,run_id,same,D_ample_prepare_i2,D_ample_prepare_i2,
D_ample_prepare_i2,safety_correction_abs_mean_mps2,same,3.4917298550520504,3.4917298550520504,0
D_ample_prepare_i2,safety_correction_count,same,12,12,0
D_ample_prepare_i2,scenario,same,ample,ample,
D_ample_prepare_i2,space_feedback_abs_mean_s-1,same,0.011817552122666311,0.011817552122666311,0
D_ample_prepare_i2,success,same,1,1,0
D_ample_prepare_i2,task_phase,same,SUCCESS,SUCCESS,
D_ample_prepare_i2,total_effort_integral_m2_s3,same,9.480458919854769,9.480458919854769,0
D_ample_prepare_i2,total_speed_deficit_integral_m_s,same,9.588202003489691,9.588202003489691,0
D_collaborative_none_i0,K_MR_mean_s-1,same,0.13200686605499712,0.13200686605499712,0
D_collaborative_none_i0,K_RM_mean_s-1,same,0.20693394391385028,0.20693394391385028,0
D_collaborative_none_i0,completion_time_s,same,4.55,4.55,0
D_collaborative_none_i0,disturbance,same,none,none,
D_collaborative_none_i0,failure_type,same,,,
D_collaborative_none_i0,hard_violation_count,same,0,0,0
D_collaborative_none_i0,init_variant,same,0,0,0
D_collaborative_none_i0,max_abs_jerk_mps3,same,2.5,2.5,0
D_collaborative_none_i0,mean_abs_jerk_mps3,same,0.15540773708879946,0.15540773708879946,0
D_collaborative_none_i0,merge_start_time_s,same,1.55,1.55,0
D_collaborative_none_i0,method,same,D,D,
D_collaborative_none_i0,min_net_gap_m,same,8.777877169890541,8.777877169890541,0
D_collaborative_none_i0,outcome,same,completed,completed,
D_collaborative_none_i0,pair_gain_total_error_max_s-1,same,0.0,0.0,0
D_collaborative_none_i0,road_violation_count,same,0,0,0
D_collaborative_none_i0,run_id,same,D_collaborative_none_i0,D_collaborative_none_i0,
D_collaborative_none_i0,safety_correction_abs_mean_mps2,same,3.359578998927269,3.359578998927269,0
D_collaborative_none_i0,safety_correction_count,same,3,3,0
D_collaborative_none_i0,scenario,same,collaborative,collaborative,
D_collaborative_none_i0,space_feedback_abs_mean_s-1,same,0.027248099421909422,0.027248099421909422,0
D_collaborative_none_i0,success,same,1,1,0
D_collaborative_none_i0,task_phase,same,SUCCESS,SUCCESS,
D_collaborative_none_i0,total_effort_integral_m2_s3,same,8.384204842697171,8.384204842697171,0
D_collaborative_none_i0,total_speed_deficit_integral_m_s,same,17.79273170389573,17.79273170389573,0
D_collaborative_none_i1,K_MR_mean_s-1,same,0.13906336771378816,0.13906336771378816,0
D_collaborative_none_i1,K_RM_mean_s-1,same,0.19987744225505924,0.19987744225505924,0
D_collaborative_none_i1,completion_time_s,same,,,
D_collaborative_none_i1,disturbance,same,none,none,
D_collaborative_none_i1,failure_type,same,started_but_failed,started_but_failed,
D_collaborative_none_i1,hard_violation_count,same,0,0,0
D_collaborative_none_i1,init_variant,same,1,1,0
D_collaborative_none_i1,max_abs_jerk_mps3,same,2.5,2.5,0
D_collaborative_none_i1,mean_abs_jerk_mps3,same,0.21596597921924854,0.21596597921924854,0
D_collaborative_none_i1,merge_start_time_s,same,3.55,3.55,0
D_collaborative_none_i1,method,same,D,D,
D_collaborative_none_i1,min_net_gap_m,same,9.518602121466085,9.518602121466085,0
D_collaborative_none_i1,outcome,same,started_but_failed,started_but_failed,
D_collaborative_none_i1,pair_gain_total_error_max_s-1,same,0.0,0.0,0
D_collaborative_none_i1,road_violation_count,same,0,0,0
D_collaborative_none_i1,run_id,same,D_collaborative_none_i1,D_collaborative_none_i1,
D_collaborative_none_i1,safety_correction_abs_mean_mps2,same,3.966734907757929,3.966734907757929,0
D_collaborative_none_i1,safety_correction_count,same,10,10,0
D_collaborative_none_i1,scenario,same,collaborative,collaborative,
D_collaborative_none_i1,space_feedback_abs_mean_s-1,same,0.03154235962531855,0.03154235962531855,0
D_collaborative_none_i1,success,same,0,0,0
D_collaborative_none_i1,task_phase,same,FAILED,FAILED,
D_collaborative_none_i1,total_effort_integral_m2_s3,same,7.0283891468786805,7.0283891468786805,0
D_collaborative_none_i1,total_speed_deficit_integral_m_s,same,15.198826334081453,15.198826334081453,0
D_collaborative_none_i2,K_MR_mean_s-1,same,0.13264534036035475,0.13264534036035475,0
D_collaborative_none_i2,K_RM_mean_s-1,same,0.20629546960849265,0.20629546960849265,0
D_collaborative_none_i2,completion_time_s,same,,,
D_collaborative_none_i2,disturbance,same,none,none,
D_collaborative_none_i2,failure_type,same,started_but_failed,started_but_failed,
D_collaborative_none_i2,hard_violation_count,same,0,0,0
D_collaborative_none_i2,init_variant,same,2,2,0
D_collaborative_none_i2,max_abs_jerk_mps3,same,2.5000000000000004,2.5000000000000004,0
D_collaborative_none_i2,mean_abs_jerk_mps3,same,0.2849318636924648,0.2849318636924648,0
D_collaborative_none_i2,merge_start_time_s,same,3.45,3.45,0
D_collaborative_none_i2,method,same,D,D,
D_collaborative_none_i2,min_net_gap_m,same,8.249412166035551,8.249412166035551,0
D_collaborative_none_i2,outcome,same,started_but_failed,started_but_failed,
D_collaborative_none_i2,pair_gain_total_error_max_s-1,same,0.0,0.0,0
D_collaborative_none_i2,road_violation_count,same,0,0,0
D_collaborative_none_i2,run_id,same,D_collaborative_none_i2,D_collaborative_none_i2,
D_collaborative_none_i2,safety_correction_abs_mean_mps2,same,2.2629405736683004,2.2629405736683004,0
D_collaborative_none_i2,safety_correction_count,same,31,31,0
D_collaborative_none_i2,scenario,same,collaborative,collaborative,
D_collaborative_none_i2,space_feedback_abs_mean_s-1,same,0.027959149312470698,0.027959149312470698,0
D_collaborative_none_i2,success,same,0,0,0
D_collaborative_none_i2,task_phase,same,FAILED,FAILED,
D_collaborative_none_i2,total_effort_integral_m2_s3,same,7.712436146819405,7.712436146819405,0
D_collaborative_none_i2,total_speed_deficit_integral_m_s,same,17.006545721964457,17.006545721964457,0
D_collaborative_prepare_i0,K_MR_mean_s-1,same,0.13366415372666837,0.13366415372666837,0
D_collaborative_prepare_i0,K_RM_mean_s-1,same,0.205276656242179,0.205276656242179,0
D_collaborative_prepare_i0,completion_time_s,same,4.55,4.55,0
D_collaborative_prepare_i0,disturbance,same,prepare,prepare,
D_collaborative_prepare_i0,failure_type,same,,,
D_collaborative_prepare_i0,hard_violation_count,same,0,0,0
D_collaborative_prepare_i0,init_variant,same,0,0,0
D_collaborative_prepare_i0,max_abs_jerk_mps3,same,2.5,2.5,0
D_collaborative_prepare_i0,mean_abs_jerk_mps3,same,0.2942006091016971,0.2942006091016971,0
D_collaborative_prepare_i0,merge_start_time_s,same,1.55,1.55,0
D_collaborative_prepare_i0,method,same,D,D,
D_collaborative_prepare_i0,min_net_gap_m,same,8.113509211829648,8.113509211829648,0
D_collaborative_prepare_i0,outcome,same,completed,completed,
D_collaborative_prepare_i0,pair_gain_total_error_max_s-1,same,0.0,0.0,0
D_collaborative_prepare_i0,road_violation_count,same,0,0,0
D_collaborative_prepare_i0,run_id,same,D_collaborative_prepare_i0,D_collaborative_prepare_i0,
D_collaborative_prepare_i0,safety_correction_abs_mean_mps2,same,3.230950014097988,3.230950014097988,0
D_collaborative_prepare_i0,safety_correction_count,same,14,14,0
D_collaborative_prepare_i0,scenario,same,collaborative,collaborative,
D_collaborative_prepare_i0,space_feedback_abs_mean_s-1,same,0.02812953569403055,0.02812953569403055,0
D_collaborative_prepare_i0,success,same,1,1,0
D_collaborative_prepare_i0,task_phase,same,SUCCESS,SUCCESS,
D_collaborative_prepare_i0,total_effort_integral_m2_s3,same,14.27452304310088,14.27452304310088,0
D_collaborative_prepare_i0,total_speed_deficit_integral_m_s,same,23.069745572579453,23.069745572579453,0
D_collaborative_prepare_i1,K_MR_mean_s-1,same,0.13994028630682567,0.13994028630682567,0
D_collaborative_prepare_i1,K_RM_mean_s-1,same,0.19900052366202164,0.19900052366202164,0
D_collaborative_prepare_i1,completion_time_s,same,,,
D_collaborative_prepare_i1,disturbance,same,prepare,prepare,
D_collaborative_prepare_i1,failure_type,same,started_but_failed,started_but_failed,
D_collaborative_prepare_i1,hard_violation_count,same,0,0,0
D_collaborative_prepare_i1,init_variant,same,1,1,0
D_collaborative_prepare_i1,max_abs_jerk_mps3,same,2.500000000000001,2.500000000000001,0
D_collaborative_prepare_i1,mean_abs_jerk_mps3,same,0.30062550466569893,0.30062550466569893,0
D_collaborative_prepare_i1,merge_start_time_s,same,3.25,3.25,0
D_collaborative_prepare_i1,method,same,D,D,
D_collaborative_prepare_i1,min_net_gap_m,same,9.466077027126925,9.466077027126925,0
D_collaborative_prepare_i1,outcome,same,started_but_failed,started_but_failed,
D_collaborative_prepare_i1,pair_gain_total_error_max_s-1,same,0.0,0.0,0
D_collaborative_prepare_i1,road_violation_count,same,0,0,0
D_collaborative_prepare_i1,run_id,same,D_collaborative_prepare_i1,D_collaborative_prepare_i1,
D_collaborative_prepare_i1,safety_correction_abs_mean_mps2,same,4.16056579966142,4.16056579966142,0
D_collaborative_prepare_i1,safety_correction_count,same,9,9,0
D_collaborative_prepare_i1,scenario,same,collaborative,collaborative,
D_collaborative_prepare_i1,space_feedback_abs_mean_s-1,same,0.030894271909517372,0.030894271909517372,0
D_collaborative_prepare_i1,success,same,0,0,0
D_collaborative_prepare_i1,task_phase,same,FAILED,FAILED,
D_collaborative_prepare_i1,total_effort_integral_m2_s3,same,10.069733338795796,10.069733338795796,0
D_collaborative_prepare_i1,total_speed_deficit_integral_m_s,same,19.906282604892365,19.906282604892365,0
D_collaborative_prepare_i2,K_MR_mean_s-1,same,0.13370020512099332,0.13370020512099332,0
D_collaborative_prepare_i2,K_RM_mean_s-1,same,0.205240604847854,0.205240604847854,0
D_collaborative_prepare_i2,completion_time_s,same,,,
D_collaborative_prepare_i2,disturbance,same,prepare,prepare,
D_collaborative_prepare_i2,failure_type,same,started_but_failed,started_but_failed,
D_collaborative_prepare_i2,hard_violation_count,same,0,0,0
D_collaborative_prepare_i2,init_variant,same,2,2,0
D_collaborative_prepare_i2,max_abs_jerk_mps3,same,2.500000000000002,2.500000000000002,0
D_collaborative_prepare_i2,mean_abs_jerk_mps3,same,0.3800100733485204,0.3800100733485204,0
D_collaborative_prepare_i2,merge_start_time_s,same,4.6,4.6,0
D_collaborative_prepare_i2,method,same,D,D,
D_collaborative_prepare_i2,min_net_gap_m,same,15.857615989090458,15.857615989090458,0
D_collaborative_prepare_i2,outcome,same,started_but_failed,started_but_failed,
D_collaborative_prepare_i2,pair_gain_total_error_max_s-1,same,0.0,0.0,0
D_collaborative_prepare_i2,road_violation_count,same,0,0,0
D_collaborative_prepare_i2,run_id,same,D_collaborative_prepare_i2,D_collaborative_prepare_i2,
D_collaborative_prepare_i2,safety_correction_abs_mean_mps2,same,3.3745619825246607,3.3745619825246607,0
D_collaborative_prepare_i2,safety_correction_count,same,24,24,0
D_collaborative_prepare_i2,scenario,same,collaborative,collaborative,
D_collaborative_prepare_i2,space_feedback_abs_mean_s-1,same,0.030309857016102774,0.030309857016102774,0
D_collaborative_prepare_i2,success,same,0,0,0
D_collaborative_prepare_i2,task_phase,same,FAILED,FAILED,
D_collaborative_prepare_i2,total_effort_integral_m2_s3,same,11.578560648017616,11.578560648017616,0
D_collaborative_prepare_i2,total_speed_deficit_integral_m_s,same,22.649382220913047,22.649382220913047,0
D_short_window_none_i0,K_MR_mean_s-1,same,0.13604122324683937,0.13604122324683937,0
D_short_window_none_i0,K_RM_mean_s-1,same,0.202899586722008,0.202899586722008,0
D_short_window_none_i0,completion_time_s,same,,,
D_short_window_none_i0,disturbance,same,none,none,
D_short_window_none_i0,failure_type,same,missed_window,missed_window,
D_short_window_none_i0,hard_violation_count,same,0,0,0
D_short_window_none_i0,init_variant,same,0,0,0
D_short_window_none_i0,max_abs_jerk_mps3,same,2.5,2.5,0
D_short_window_none_i0,mean_abs_jerk_mps3,same,0.14750982852777744,0.14750982852777744,0
D_short_window_none_i0,merge_start_time_s,same,,,
D_short_window_none_i0,method,same,D,D,
D_short_window_none_i0,min_net_gap_m,same,12.978138872580981,12.978138872580981,0
D_short_window_none_i0,outcome,same,missed_window,missed_window,
D_short_window_none_i0,pair_gain_total_error_max_s-1,same,0.0,0.0,0
D_short_window_none_i0,road_violation_count,same,0,0,0
D_short_window_none_i0,run_id,same,D_short_window_none_i0,D_short_window_none_i0,
D_short_window_none_i0,safety_correction_abs_mean_mps2,same,0.0,0.0,0
D_short_window_none_i0,safety_correction_count,same,0,0,0
D_short_window_none_i0,scenario,same,short_window,short_window,
D_short_window_none_i0,space_feedback_abs_mean_s-1,same,0.022031917304945723,0.022031917304945723,0
D_short_window_none_i0,success,same,0,0,0
D_short_window_none_i0,task_phase,same,FAILED,FAILED,
D_short_window_none_i0,total_effort_integral_m2_s3,same,8.178199508927205,8.178199508927205,0
D_short_window_none_i0,total_speed_deficit_integral_m_s,same,17.87838613498293,17.87838613498293,0
D_short_window_none_i1,K_MR_mean_s-1,same,0.14197396368669138,0.14197396368669138,0
D_short_window_none_i1,K_RM_mean_s-1,same,0.19696684628215597,0.19696684628215597,0
D_short_window_none_i1,completion_time_s,same,,,
D_short_window_none_i1,disturbance,same,none,none,
D_short_window_none_i1,failure_type,same,missed_window,missed_window,
D_short_window_none_i1,hard_violation_count,same,0,0,0
D_short_window_none_i1,init_variant,same,1,1,0
D_short_window_none_i1,max_abs_jerk_mps3,same,2.5,2.5,0
