run_id,t_s,method,ablation,scenario,disturbance,init_variant,vehicle,s_m,y_m,v_mps,a_mps2,q,qdot_nominal_s-1,qdot_base_s-1,qdot_space_s-1,qdot_partner_s-1,qdot_clipped_s-1,K_to_partner_s-1,W_to_partner,z_self,z_other,g_FR_m,target_gap_physical_m,target_gap_process_m,gap_error_m,lower_m,upper_m,interval_width_m,s_ref_m,s_ref_dot_mps,s_ref_ddot_mps2,reference_kind,target_time_s,merge_progress,task_phase,a_nom_mps2,a_safety_target_mps2,a_actual_mps2,jerk_mps3,nominal_actual_difference_mps2,safety_correction_mps2,safety_correction_applied,action_saturation_applied,action_correction_reason,F_disturbance_mps2,final_state
E_collaborative_none_i0,2.65,E,,collaborative,none,0,M,131.14481281475756,3.6,19.87511468456027,-0.6630360236738053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.32428864868383,21.400000000000002,21.2,-0.07571135131617268,128.6585083314565,127.9437098604042,-0.7147984710522906,132.13747003887107,19.831174279980463,-0.8788080915961577,rolling_candidate,5.499998093088798,0.0,PREPARE,-0.6570080283156633,-0.6570080283156633,-0.6570080283156633,0.12055990716284049,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.65,E,,collaborative,none,0,R,115.57571135131647,0.0,17.95084851468577,0.01552486250928041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.32428864868383,21.400000000000002,21.2,-0.07571135131617268,128.6585083314565,127.9437098604042,-0.7147984710522906,132.13747003887107,19.831174279980463,-0.8788080915961577,rolling_candidate,5.499998093088798,0.0,PREPARE,0.015838490735112884,0.015838490735112884,0.015838490735112884,0.0062725645166494814,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.65,E,,collaborative,none,0,F,141.7000000000003,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.32428864868383,21.400000000000002,21.2,-0.07571135131617268,128.6585083314565,127.9437098604042,-0.7147984710522906,,,,rolling_candidate,,0.0,PREPARE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.65,E,,collaborative,none,0,B,90.24585351225997,0.0,18.32862973324464,0.047155409234581454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.32428864868383,21.400000000000002,21.2,-0.07571135131617268,128.6585083314565,127.9437098604042,-0.7147984710522906,,,,rolling_candidate,,0.0,PREPARE,0.045442703408694184,0.045442703408694184,0.045442703408694184,-0.0342541165177454,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.7,E,,collaborative,none,0,M,132.13774728895018,3.6,19.842264283144488,-0.6570080283156633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.326726424836135,21.400000000000002,21.2,-0.07327357516386712,129.55634772889206,128.85520750089972,-0.7011402279923402,133.12876980967692,19.798636545924875,-0.872554744392219,rolling_candidate,5.499998569816598,0.0,PREPARE,-0.6509757565423003,-0.6509757565423003,-0.6509757565423003,0.12064543546725925,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.7,E,,collaborative,none,0,R,116.47327357516417,0.0,17.951640439222526,0.015838490735112884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.326726424836135,21.400000000000002,21.2,-0.07327357516386712,129.55634772889206,128.85520750089972,-0.7011402279923402,133.12876980967692,19.798636545924875,-0.872554744392219,rolling_candidate,5.499998569816598,0.0,PREPARE,0.016119187705372864,0.016119187705372864,0.016119187705372864,0.005613939405199608,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.7,E,,collaborative,none,0,F,142.6000000000003,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.326726424836135,21.400000000000002,21.2,-0.07327357516386712,129.55634772889206,128.85520750089972,-0.7011402279923402,,,,rolling_candidate,,0.0,PREPARE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.7,E,,collaborative,none,0,B,91.16234180230147,0.0,18.330901868415076,0.045442703408694184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.326726424836135,21.400000000000002,21.2,-0.07327357516386712,129.55634772889206,128.85520750089972,-0.7011402279923402,,,,rolling_candidate,,0.0,PREPARE,0.04377781176820395,0.04377781176820395,0.04377781176820395,-0.03329783280980464,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.75,E,,collaborative,none,0,M,133.12904678341172,3.6,19.809715495317374,-0.6509757565423003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.32912425389038,21.400000000000002,21.2,-0.07087574610962122,130.45423198562264,129.7665995766392,-0.6876324089834327,134.11844968028564,19.7664003796398,-0.8663023135514624,rolling_candidate,5.499998927362449,0.0,PREPARE,-0.6449406587395277,-0.6449406587395277,-0.6449406587395277,0.12070195605545342,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.75,E,,collaborative,none,0,R,117.37087574610993,0.0,17.952446398607794,0.016119187705372864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.32912425389038,21.400000000000002,21.2,-0.07087574610962122,130.45423198562264,129.7665995766392,-0.6876324089834327,134.11844968028564,19.7664003796398,-0.8663023135514624,rolling_candidate,5.499998927362449,0.0,PREPARE,0.01636827310397322,0.01636827310397322,0.01636827310397322,0.004981707972007143,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.75,E,,collaborative,none,0,F,143.5000000000003,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.32912425389038,21.400000000000002,21.2,-0.07087574610962122,130.45423198562264,129.7665995766392,-0.6876324089834327,,,,rolling_candidate,,0.0,PREPARE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.75,E,,collaborative,none,0,B,92.07894161798693,0.0,18.333090759003486,0.04377781176820395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.32912425389038,21.400000000000002,21.2,-0.07087574610962122,130.45423198562264,129.7665995766392,-0.6876324089834327,,,,rolling_candidate,,0.0,PREPARE,0.04215922430598005,0.04215922430598005,0.04215922430598005,-0.032371749244478054,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.8,E,,collaborative,none,0,M,134.11872638235417,3.6,19.777468462380398,-0.6449406587395277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33148147361862,21.400000000000002,21.2,-0.06851852638138212,131.35216121067373,130.67788603816717,-0.6742751725065546,135.10652474026972,19.73446585424098,-0.8600521627883227,rolling_candidate,5.499999195521837,0.0,PREPARE,-0.6389041381930854,-0.6389041381930854,-0.6389041381930854,0.12073041092884429,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.8,E,,collaborative,none,0,R,118.2685185263817,0.0,17.953264812262994,0.01636827310397322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33148147361862,21.400000000000002,21.2,-0.06851852638138212,131.35216121067373,130.67788603816717,-0.6742751725065546,135.10652474026972,19.73446585424098,-0.8600521627883227,rolling_candidate,5.499999195521837,0.0,PREPARE,0.01658703612919922,0.01658703612919922,0.01658703612919922,0.004375260504519973,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.8,E,,collaborative,none,0,F,144.40000000000032,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33148147361862,21.400000000000002,21.2,-0.06851852638138212,131.35216121067373,130.67788603816717,-0.6742751725065546,,,,rolling_candidate,,0.0,PREPARE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.8,E,,collaborative,none,0,B,92.99564885496748,0.0,18.335198720218784,0.04215922430598005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33148147361862,21.400000000000002,21.2,-0.06851852638138212,131.35216121067373,130.67788603816717,-0.6742751725065546,,,,rolling_candidate,,0.0,PREPARE,0.04058547255811251,0.04058547255811251,0.04058547255811251,-0.03147503495735074,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.85,E,,collaborative,none,0,M,135.10680117530046,3.6,19.745523255470744,-0.6389041381930854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.333797499210302,21.400000000000002,21.2,-0.06620250078970003,132.25013545821432,131.58906686058555,-0.6610685976287698,136.09301008105834,19.702832974844306,-0.8538056125287367,rolling_candidate,5.499999396641377,0.0,PREPARE,-0.6328675544651302,-0.6328675544651302,-0.6328675544651302,0.12073167455910472,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.85,E,,collaborative,none,0,R,119.16620250079002,0.0,17.954094164069453,0.01658703612919922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.333797499210302,21.400000000000002,21.2,-0.06620250078970003,132.25013545821432,131.58906686058555,-0.6610685976287698,136.09301008105834,19.702832974844306,-0.8538056125287367,rolling_candidate,5.499999396641377,0.0,PREPARE,0.016776735583081008,0.016776735583081008,0.016776735583081008,0.0037939890776357565,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.85,E,,collaborative,none,0,F,145.30000000000032,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.333797499210302,21.400000000000002,21.2,-0.06620250078970003,132.25013545821432,131.58906686058555,-0.6610685976287698,,,,rolling_candidate,,0.0,PREPARE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.85,E,,collaborative,none,0,B,93.91245952281912,0.0,18.33722799384669,0.04058547255811251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.333797499210302,21.400000000000002,21.2,-0.06620250078970003,132.25013545821432,131.58906686058555,-0.6610685976287698,,,,rolling_candidate,,0.0,PREPARE,0.03905512923993106,0.03905512923993106,0.03905512923993106,-0.030606866363629,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.9,E,,collaborative,none,0,M,136.0932862536309,3.6,19.713879877747488,-0.6328675544651302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33607182008735,21.400000000000002,21.2,-0.06392817991265076,133.14815473021,132.5001420427887,-0.6480126874212999,137.0779207925901,19.67150168062032,-0.8475639425433129,rolling_candidate,5.499999547481033,0.0,PREPARE,-0.6268322260798136,-0.6268322260798136,-0.6268322260798136,0.12070656770633237,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.9,E,,collaborative,none,0,R,120.06392817991298,0.0,17.954933000848605,0.016776735583081008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33607182008735,21.400000000000002,21.2,-0.06392817991265076,133.14815473021,132.5001420427887,-0.6480126874212999,137.0779207925901,19.67150168062032,-0.8475639425433129,rolling_candidate,5.499999547481033,0.0,PREPARE,0.016938599989830154,0.016938599989830154,0.016938599989830154,0.0032372881349829186,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.9,E,,collaborative,none,0,F,146.20000000000033,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33607182008735,21.400000000000002,21.2,-0.06392817991265076,133.14815473021,132.5001420427887,-0.6480126874212999,,,,rolling_candidate,,0.0,PREPARE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.9,E,,collaborative,none,0,B,94.82936974142301,0.0,18.339180750308685,0.03905512923993106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33607182008735,21.400000000000002,21.2,-0.06392817991265076,133.14815473021,132.5001420427887,-0.6480126874212999,,,,rolling_candidate,,0.0,PREPARE,0.03756680782505322,0.03756680782505322,0.03756680782505322,-0.029766428297556824,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.95,E,,collaborative,none,0,M,137.07819670723566,3.6,19.682538266443498,-0.6268322260798136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33830399679493,21.400000000000002,21.2,-0.06169600320507129,134.04621897900222,133.4111116067451,-0.6351073722571243,138.06127196006523,19.640471846739743,-0.8413283940750654,rolling_candidate,5.499999660610775,0.0,PREPARE,-0.620799432689927,-0.620799432689927,-0.620799432689927,0.12065586779773207,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.95,E,,collaborative,none,0,R,120.9616960032054,0.0,17.955779930848095,0.016938599989830154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33830399679493,21.400000000000002,21.2,-0.06169600320507129,134.04621897900222,133.4111116067451,-0.6351073722571243,138.06127196006523,19.640471846739743,-0.8413283940750654,rolling_candidate,5.499999660610775,0.0,PREPARE,0.01707382774167229,0.01707382774167229,0.01707382774167229,0.002704555036842707,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.95,E,,collaborative,none,0,F,147.10000000000034,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33830399679493,21.400000000000002,21.2,-0.06169600320507129,134.04621897900222,133.4111116067451,-0.6351073722571243,,,,rolling_candidate,,0.0,PREPARE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,2.95,E,,collaborative,none,0,B,95.74637573744823,0.0,18.34105909069994,0.03756680782505322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33830399679493,21.400000000000002,21.2,-0.06169600320507129,134.04621897900222,133.4111116067451,-0.6351073722571243,,,,rolling_candidate,,0.0,PREPARE,0.03611916207278441,0.03611916207278441,0.03611916207278441,-0.028952915045376282,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.0,E,,collaborative,none,0,M,138.06154762126698,3.6,19.651498294809002,-0.620799432689927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.34049365796785,21.400000000000002,21.2,-0.05950634203215088,134.9443281098148,134.32197559681717,-0.6223525129976224,139.04307866079293,19.609743286229673,-0.8351001715866214,rolling_candidate,5.499999745458081,0.0,PREPARE,-0.6147704168527323,-0.6147704168527323,-0.6147704168527323,0.12058031674389458,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.0,E,,collaborative,none,0,R,121.85950634203249,0.0,17.956633622235177,0.01707382774167229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.34049365796785,21.400000000000002,21.2,-0.05950634203215088,134.9443281098148,134.32197559681717,-0.6223525129976224,139.04307866079293,19.609743286229673,-0.8351001715866214,rolling_candidate,5.499999745458081,0.0,PREPARE,0.017183587270676242,0.017183587270676242,0.017183587270676242,0.002195190580079054,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.0,E,,collaborative,none,0,F,148.00000000000034,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.34049365796785,21.400000000000002,21.2,-0.05950634203215088,134.9443281098148,134.32197559681717,-0.6223525129976224,,,,rolling_candidate,,0.0,PREPARE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.0,E,,collaborative,none,0,B,96.66347384093582,0.0,18.342865048803578,0.03611916207278441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.34049365796785,21.400000000000002,21.2,-0.05950634203215088,134.9443281098148,134.32197559681717,-0.6223525129976224,,,,rolling_candidate,,0.0,PREPARE,0.03471088550889558,0.03471088550889558,0.03471088550889558,-0.02816553127777649,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.05,E,,collaborative,none,0,M,139.04335407298635,3.6,19.620759773966366,-0.6147704168527323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.342640497372013,21.400000000000002,21.2,-0.057359502627988945,135.84248198318787,135.2327340791121,-0.6097479040757605,140.0233559611294,19.57931575175533,-0.8288804442206864,rolling_candidate,5.499999809093561,0.0,PREPARE,-0.6087463855115448,-0.6087463855115448,-0.6087463855115448,0.12048062682374905,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.05,E,,collaborative,none,0,R,122.75735950262833,0.0,17.95749280159871,0.017183587270676242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.342640497372013,21.400000000000002,21.2,-0.057359502627988945,135.84248198318787,135.2327340791121,-0.6097479040757605,140.0233559611294,19.57931575175533,-0.8288804442206864,rolling_candidate,5.499999809093561,0.0,PREPARE,0.017269017244974663,0.017269017244974663,0.017269017244974663,0.0017085994859684234,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.05,E,,collaborative,none,0,F,148.90000000000035,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.342640497372013,21.400000000000002,21.2,-0.057359502627988945,135.84248198318787,135.2327340791121,-0.6097479040757605,,,,rolling_candidate,,0.0,PREPARE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.05,E,,collaborative,none,0,B,97.58066048198289,0.0,18.344600593079022,0.03471088550889558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.342640497372013,21.400000000000002,21.2,-0.057359502627988945,135.84248198318787,135.2327340791121,-0.6097479040757605,,,,rolling_candidate,,0.0,PREPARE,0.03334071086449909,0.03334071086449909,0.03334071086449909,-0.027403492887929787,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.1,E,,collaborative,none,0,M,140.0236311287028,3.6,19.59032245469079,-0.6087463855115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.344744271020527,21.400000000000002,21.2,-0.05525572897947484,136.74068041734117,136.14338714085858,-0.5972932764825885,141.00211891350352,19.54918893733859,-0.8226703470439335,rolling_candidate,5.499999856820171,0.0,PREPARE,-0.6027285112550681,-0.6027285112550681,-0.6027285112550681,0.12035748512953415,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.1,E,,collaborative,none,0,R,123.65525572897982,0.0,17.95835625246096,0.017269017244974663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.344744271020527,21.400000000000002,21.2,-0.05525572897947484,136.74068041734117,136.14338714085858,-0.5972932764825885,141.00211891350352,19.54918893733859,-0.8226703470439335,rolling_candidate,5.499999856820171,0.0,PREPARE,0.01733122678807234,0.01733122678807234,0.01733122678807234,0.0012441908619535702,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.1,E,,collaborative,none,0,F,149.80000000000035,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.344744271020527,21.400000000000002,21.2,-0.05525572897947484,136.74068041734117,136.14338714085858,-0.5972932764825885,,,,rolling_candidate,,0.0,PREPARE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.1,E,,collaborative,none,0,B,98.49793218752542,0.0,18.346267628622247,0.03334071086449909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.344744271020527,21.400000000000002,21.2,-0.05525572897947484,136.74068041734117,136.14338714085858,-0.5972932764825885,,,,rolling_candidate,,0.0,PREPARE,0.03200740947750368,0.03200740947750368,0.03200740947750368,-0.0266660277399082,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.15,E,,collaborative,none,0,M,141.00239384079825,3.6,19.560186029128037,-0.6027285112550681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.346804794364,21.400000000000002,21.2,-0.05319520563600122,137.63892319046647,137.05393488980553,-0.5849883006609389,141.979382553527,19.519362480021694,-0.8164709821268643,rolling_candidate,5.499999892615128,0.0,PREPARE,-0.5967179334084846,-0.5967179334084846,-0.5967179334084846,0.12021155693167085,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.15,E,,collaborative,none,0,R,124.55319520563636,0.0,17.959222813800363,0.01733122678807234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.346804794364,21.400000000000002,21.2,-0.05319520563600122,137.63892319046647,137.05393488980553,-0.5849883006609389,141.979382553527,19.519362480021694,-0.8164709821268643,rolling_candidate,5.499999892615128,0.0,PREPARE,0.017371295719797928,0.017371295719797928,0.017371295719797928,0.0008013786345117263,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.15,E,,collaborative,none,0,F,150.70000000000036,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.346804794364,21.400000000000002,21.2,-0.05319520563600122,137.63892319046647,137.05393488980553,-0.5849883006609389,,,,rolling_candidate,,0.0,PREPARE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.15,E,,collaborative,none,0,B,99.41528557821839,0.0,18.34786799909612,0.03200740947750368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.346804794364,21.400000000000002,21.2,-0.05319520563600122,137.63892319046647,137.05393488980553,-0.5849883006609389,,,,rolling_candidate,,0.0,PREPARE,0.030709790660828813,0.030709790660828813,0.030709790660828813,-0.02595237633349741,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.2,E,,collaborative,none,0,M,141.9796572448379,3.6,19.530350132457613,-0.5967179334084846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.348821939554337,21.400000000000002,21.2,-0.05117806044566464,138.53721004295124,137.9643774536402,-0.572832589311048,142.95516189718643,19.489835961482658,-0.810283419499089,rolling_candidate,5.499999919461346,0.0,PREPARE,-0.5907157589969322,-0.5907157589969322,-0.5907157589969322,0.12004348823104749,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.2,E,,collaborative,none,0,R,125.45117806044603,0.0,17.960091378586352,0.017371295719797928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.348821939554337,21.400000000000002,21.2,-0.05117806044566464,138.53721004295124,137.9643774536402,-0.572832589311048,142.95516189718643,19.489835961482658,-0.810283419499089,rolling_candidate,5.499999919461346,0.0,PREPARE,0.017390274817557127,0.017390274817557127,0.017390274817557127,0.0003795819551839774,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.2,E,,collaborative,none,0,F,151.60000000000036,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.348821939554337,21.400000000000002,21.2,-0.05117806044566464,138.53721004295124,137.9643774536402,-0.572832589311048,,,,rolling_candidate,,0.0,PREPARE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.2,E,,collaborative,none,0,B,100.33271736541151,0.0,18.34940348862916,0.030709790660828813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.348821939554337,21.400000000000002,21.2,-0.05117806044566464,138.53721004295124,137.9643774536402,-0.572832589311048,,,,rolling_candidate,,0.0,PREPARE,0.029446701041308393,0.029446701041308393,0.029446701041308393,-0.02526179239040839,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.25,E,,collaborative,none,0,M,142.95543635676205,3.6,19.500814344507766,-0.5907157589969322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.350795632781495,21.400000000000002,21.2,-0.04920436721850763,139.4355406795334,138.87471497942263,-0.5608257001107688,143.92947193811494,19.460608909607295,-0.8041086980094166,rolling_candidate,5.49999993959601,0.0,PREPARE,-0.5847230636114761,-0.5847230636114761,-0.5847230636114761,0.11985390770912208,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.25,E,,collaborative,none,0,R,126.34920436721887,0.0,17.96096089232723,0.017390274817557127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.350795632781495,21.400000000000002,21.2,-0.04920436721850763,139.4355406795334,138.87471497942263,-0.5608257001107688,143.92947193811494,19.460608909607295,-0.8041086980094166,rolling_candidate,5.49999993959601,0.0,PREPARE,0.017389186096628036,0.017389186096628036,0.017389186096628036,-2.1774418581810284e-05,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.25,E,,collaborative,none,0,F,152.50000000000037,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.350795632781495,21.400000000000002,21.2,-0.04920436721850763,139.4355406795334,138.87471497942263,-0.5608257001107688,,,,rolling_candidate,,0.0,PREPARE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.25,E,,collaborative,none,0,B,101.25022434821928,0.0,18.350875823681225,0.029446701041308393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.350795632781495,21.400000000000002,21.2,-0.04920436721850763,139.4355406795334,138.87471497942263,-0.5608257001107688,,,,rolling_candidate,,0.0,PREPARE,0.028217023872988772,0.028217023872988772,0.028217023872988772,-0.024593543366392412,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.3,E,,collaborative,none,0,M,143.92974617015793,3.6,19.471578191327193,-0.5847230636114761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.352725851682518,21.400000000000002,21.2,-0.04727414831748433,140.33391477138906,139.78494763303584,-0.5489671383532198,144.90232764494164,19.431680800021546,-0.7979478261129229,rolling_candidate,5.4999999546970075,0.0,PREPARE,-0.578740892200384,-0.578740892200384,-0.578740892200384,0.1196434282218406,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.3,E,,collaborative,none,0,R,127.24727414831786,0.0,17.96183035163206,0.017389186096628036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.352725851682518,21.400000000000002,21.2,-0.04727414831748433,140.33391477138906,139.78494763303584,-0.5489671383532198,144.90232764494164,19.431680800021546,-0.7979478261129229,rolling_candidate,5.4999999546970075,0.0,PREPARE,0.01736902310824675,0.01736902310824675,0.01736902310824675,-0.0004032597676257438,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.3,E,,collaborative,none,0,F,153.40000000000038,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.352725851682518,21.400000000000002,21.2,-0.04727414831748433,140.33391477138906,139.78494763303584,-0.5489671383532198,,,,rolling_candidate,,0.0,PREPARE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,
E_collaborative_none_i0,3.3,E,,collaborative,none,0,B,102.16780341068318,0.0,18.352286674874875,0.028217023872988772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.352725851682518,21.400000000000002,21.2,-0.04727414831748433,140.33391477138906,139.78494763303584,-0.5489671383532198,,,,rolling_candidate,,0.0,PREPARE,0.02701967832827015,0.02701967832827015,0.02701967832827015,-0.023946910894372467,0.0,0.0,0,0,,0.0,
